# Program:featureCounts v1.4.6-p3; Command:"featureCounts" "-T" "1" "-F" "GTF" "-a" "genome.gtf" "-t" "gene" "-g" "gene_id" "-s" "1" "-o" "counts_matrix.txt" "SRR10379726_trimmed.sorted.bam" "SRR10379723_trimmed.sorted.bam" "SRR10379725_trimmed.sorted.bam" "SRR10379722_trimmed.sorted.bam" "SRR10379724_trimmed.sorted.bam" "SRR10379721_trimmed.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR10379726_trimmed.sorted.bam	SRR10379723_trimmed.sorted.bam	SRR10379725_trimmed.sorted.bam	SRR10379722_trimmed.sorted.bam	SRR10379724_trimmed.sorted.bam	SRR10379721_trimmed.sorted.bam
SAOUHSC_00721	NC_007795.1	704266	704934	-	669	138	3187	1888	2529	1047	3267
SAOUHSC_00722	NC_007795.1	705285	705878	+	594	57	184	228	188	232	262
SAOUHSC_00723	NC_007795.1	705862	707013	+	1152	259	708	924	628	648	927
SAOUHSC_00724	NC_007795.1	707013	707621	+	609	95	618	892	566	589	721
SAOUHSC_00725	NC_007795.1	707687	707893	+	207	25	318	555	269	544	312
SAOUHSC_00726	NC_007795.1	707981	708691	+	711	248	1455	2759	1297	2058	1723
SAOUHSC_00727	NC_007795.1	708675	709679	+	1005	795	2582	3781	2301	3104	3037
SAOUHSC_00728	NC_007795.1	710153	712093	+	1941	6212	213502	61437	170222	75195	251544
SAOUHSC_00729	NC_007795.1	712364	714247	+	1884	2327	13616	14145	11949	9759	17959
SAOUHSC_00730	NC_007795.1	714259	716040	+	1782	2171	25235	21378	19777	14306	32313
SAOUHSC_00731	NC_007795.1	716262	717239	+	978	2799	1045	7321	1759	5252	1867
SAOUHSC_00732	NC_007795.1	717232	718746	+	1515	1616	3241	11505	4033	8766	5390
SAOUHSC_00733	NC_007795.1	718986	720044	+	1059	1046	396	8412	538	6387	611
SAOUHSC_00734	NC_007795.1	720395	720937	+	543	477	1238	6303	1293	4898	1911
SAOUHSC_00735	NC_007795.1	721050	721148	+	99	143	203	745	197	486	278
SAOUHSC_00736	NC_007795.1	721561	722478	-	918	3380	6433	17895	10348	19152	9728
SAOUHSC_00737	NC_007795.1	722569	722670	+	102	4	12	25	9	16	10
SAOUHSC_00738	NC_007795.1	722748	724253	-	1506	9056	4049	41705	6303	40501	6668
SAOUHSC_00739	NC_007795.1	724594	725094	-	501	496	2094	1930	1973	1480	2468
SAOUHSC_00740	NC_007795.1	725114	725848	-	735	172	2762	3192	2616	2385	3332
SAOUHSC_00741	NC_007795.1	726781	727179	+	399	1784	2585	12957	2798	10504	3851
SAOUHSC_00742	NC_007795.1	727082	729247	+	2166	12644	23835	110276	25711	92735	37423
SAOUHSC_00743	NC_007795.1	729365	730336	+	972	5620	11769	59106	12750	51813	18305
SAOUHSC_00744	NC_007795.1	730469	730573	+	105	14	20	11	14	15	37
SAOUHSC_00745	NC_007795.1	730850	731005	+	156	4	5	3	0	1	6
SAOUHSC_00746	NC_007795.1	731044	732015	+	972	54	485	495	682	443	720
SAOUHSC_00747	NC_007795.1	732002	732958	+	957	3	472	230	433	197	578
SAOUHSC_00748	NC_007795.1	732955	733716	+	762	17	509	199	542	174	715
SAOUHSC_00749	NC_007795.1	733835	734863	+	1029	93	1218	867	1235	585	1601
SAOUHSC_00751	NC_007795.1	735180	735494	-	315	185	942	1691	999	1475	1267
SAOUHSC_00752	NC_007795.1	735512	736435	-	924	556	1302	2352	1405	2402	2011
SAOUHSC_00753	NC_007795.1	736562	737080	-	519	21	176	517	200	393	222
SAOUHSC_00754	NC_007795.1	737200	738078	+	879	97	1383	1679	1131	1307	1870
SAOUHSC_00755	NC_007795.1	738232	738552	+	321	325	6608	4779	8206	4177	9256
SAOUHSC_00756	NC_007795.1	738977	740101	+	1125	1391	3344	4833	4581	3784	4697
SAOUHSC_00757	NC_007795.1	740290	741516	-	1227	2023	6710	7762	6500	6492	9682
SAOUHSC_00758	NC_007795.1	741530	742024	-	495	96	325	660	339	496	535
SAOUHSC_00759	NC_007795.1	742042	742803	-	762	57	232	533	256	527	411
SAOUHSC_00760	NC_007795.1	742999	744069	-	1071	320	26921	3979	19847	4393	25963
SAOUHSC_00762	NC_007795.1	744387	745442	+	1056	664	2282	5935	2046	4048	2855
SAOUHSC_00763	NC_007795.1	745612	746253	-	642	891	1034	2881	1458	2778	2054
SAOUHSC_00764	NC_007795.1	746397	746780	+	384	331	3774	2489	3372	3926	4973
SAOUHSC_00765	NC_007795.1	747288	748226	+	939	9	633	195	623	229	662
SAOUHSC_00766	NC_007795.1	748219	748893	+	675	67	512	429	503	350	675
SAOUHSC_00767	NC_007795.1	748954	749526	+	573	7084	10708	68705	17481	50970	20404
SAOUHSC_00769	NC_007795.1	749940	752471	+	2532	14860	25531	54844	32199	44068	41656
SAOUHSC_00770	NC_007795.1	752513	752617	+	105	42	82	126	62	102	86
SAOUHSC_00771	NC_007795.1	753021	753896	+	876	2153	2835	6767	2661	4234	3873
SAOUHSC_00772	NC_007795.1	754050	754157	+	108	1	6	5	7	1	7
SAOUHSC_00773	NC_007795.1	754305	755144	+	840	51	1051	610	970	419	1268
SAOUHSC_00774	NC_007795.1	755318	755968	+	651	146	346	2954	294	1891	613
SAOUHSC_00775	NC_007795.1	755965	756201	+	237	23	97	594	86	520	191
SAOUHSC_00776	NC_007795.1	756470	757501	+	1032	457	4289	2558	4201	2388	5794
SAOUHSC_00778	NC_007795.1	757511	758527	+	1017	0	0	0	0	0	0
SAOUHSC_00779	NC_007795.1	758680	759654	+	975	605	6589	4196	6128	3848	8631
SAOUHSC_00780	NC_007795.1	759662	762508	+	2847	5578	28963	15558	25603	15897	35059
SAOUHSC_00781	NC_007795.1	763170	764102	+	933	1590	1091	9498	1895	6331	1927
SAOUHSC_00782	NC_007795.1	764108	764947	+	840	912	437	4600	706	2799	734
SAOUHSC_00783	NC_007795.1	764955	765440	+	486	318	335	2535	468	1615	523
SAOUHSC_00784	NC_007795.1	765448	766887	+	1440	394	1468	5834	1906	4908	2355
SAOUHSC_00785	NC_007795.1	766954	767889	+	936	7281	4058	20742	7338	15496	9052
SAOUHSC_00786	NC_007795.1	768263	768688	-	426	118	90	144	149	148	208
SAOUHSC_00787	NC_007795.1	768883	769794	+	912	900	2248	8902	3577	5362	3561
SAOUHSC_00788	NC_007795.1	769791	770786	+	996	16576	7160	35497	12330	26906	11171
SAOUHSC_00789	NC_007795.1	770896	771840	+	945	8149	10619	38943	15920	27912	16547
SAOUHSC_T0005	NC_007795.1	772155	772226	-	72	14	22	168	32	184	38
SAOUHSC_00790	NC_007795.1	772413	773000	+	588	1377	11064	10536	14841	13476	18699
SAOUHSC_00792	NC_007795.1	773243	774145	-	903	4403	1960	15537	2640	14435	2834
SAOUHSC_00793	NC_007795.1	774848	775477	+	630	15412	4627	44423	6726	24284	6217
SAOUHSC_00794	NC_007795.1	776119	777132	+	1014	33416	24560	74408	30410	101771	38578
SAOUHSC_00795	NC_007795.1	777185	778195	+	1011	93787	34618	266779	47714	300666	57710
SAOUHSC_00796	NC_007795.1	778334	779524	+	1191	21403	8359	80967	10537	85381	14314
SAOUHSC_00797	NC_007795.1	779646	780407	+	762	22238	8863	89125	11601	78210	13990
SAOUHSC_00798	NC_007795.1	780410	781927	+	1518	86751	17260	154212	21972	146851	28458
SAOUHSC_00799	NC_007795.1	782057	783361	+	1305	103997	21412	148679	31133	153658	39604
SAOUHSC_00800	NC_007795.1	783701	784159	+	459	249	4173	7546	3144	6090	4196
SAOUHSC_00801	NC_007795.1	784226	784459	+	234	5807	7109	13515	8960	8300	9359
SAOUHSC_00802	NC_007795.1	784575	785315	+	741	1992	14674	12607	16996	9149	16235
SAOUHSC_00803	NC_007795.1	785349	787721	+	2373	11376	62744	56350	74488	49230	71281
SAOUHSC_00804	NC_007795.1	787743	788207	+	465	3399	13429	14433	15552	10709	15596
SAOUHSC_00806	NC_007795.1	789529	789852	-	324	46	1309	533	730	329	1247
SAOUHSC_00807	NC_007795.1	789868	790014	-	147	51	635	243	488	204	860
SAOUHSC_00808	NC_007795.1	790206	790934	-	729	84	1813	933	1317	852	2129
SAOUHSC_00809	NC_007795.1	791370	791525	+	156	1	6	3	10	6	9
SAOUHSC_00810	NC_007795.1	791533	792054	+	522	133	146	900	205	494	171
SAOUHSC_00811	NC_007795.1	792193	792723	+	531	489	654	2933	757	1565	799
SAOUHSC_00812	NC_007795.1	792986	795769	+	2784	130448	73886	112080	117774	122670	115264
SAOUHSC_00816	NC_007795.1	797866	798888	+	1023	162	411	1529	502	1808	686
SAOUHSC_00817	NC_007795.1	799223	799693	+	471	257	222	857	360	950	439
SAOUHSC_00818	NC_007795.1	800034	800720	+	687	5	161	56	114	46	254
SAOUHSC_00819	NC_007795.1	801077	801277	+	201	14227	33058	61339	38213	91397	52872
SAOUHSC_00820	NC_007795.1	801773	801991	-	219	276	1330	2721	1595	3055	1790
SAOUHSC_00821	NC_007795.1	802053	802337	-	285	205	644	1629	895	1788	892
SAOUHSC_00822	NC_007795.1	802425	802994	-	570	311	221	1172	316	880	397
SAOUHSC_00823	NC_007795.1	803182	803370	-	189	225	908	1922	728	2272	952
SAOUHSC_00824	NC_007795.1	803399	803659	-	261	313	751	2725	678	2069	911
SAOUHSC_00825	NC_007795.1	804000	804203	+	204	41	705	400	687	440	909
SAOUHSC_00826	NC_007795.1	804200	804436	-	237	943	2816	14469	4442	14944	4190
SAOUHSC_00827	NC_007795.1	804682	805242	+	561	449	6414	1307	5359	1549	7091
SAOUHSC_00828	NC_007795.1	805315	805932	-	618	537	1349	5572	1262	6098	1681
SAOUHSC_00830	NC_007795.1	806087	806581	-	495	463	6811	6300	6899	7134	8419
SAOUHSC_00831	NC_007795.1	806980	807402	-	423	3521	1734	7495	2839	6407	2526
SAOUHSC_00832	NC_007795.1	807550	808266	+	717	35	462	565	501	483	676
SAOUHSC_00833	NC_007795.1	808349	808888	+	540	1387	5817	6502	6862	4277	8629
SAOUHSC_00834	NC_007795.1	809038	809358	-	321	837	741	2231	1233	2713	1649
SAOUHSC_00835	NC_007795.1	809502	809858	+	357	129	219	5457	365	3151	474
SAOUHSC_00836	NC_007795.1	810016	810396	+	381	1043	2594	16596	3544	11946	4233
SAOUHSC_00837	NC_007795.1	810460	810573	+	114	7	52	150	52	74	48
SAOUHSC_00838	NC_007795.1	810575	811453	+	879	112	1038	1138	1475	1149	1434
SAOUHSC_00839	NC_007795.1	811872	811985	+	114	54	121	144	178	144	196
SAOUHSC_00840	NC_007795.1	812195	812581	+	387	219	741	1378	1051	1573	1022
SAOUHSC_00841	NC_007795.1	812574	812870	+	297	157	501	1210	609	1064	544
SAOUHSC_00842	NC_007795.1	813120	814145	+	1026	11142	12960	54143	10421	30721	13352
SAOUHSC_00843	NC_007795.1	814138	814833	+	696	3872	6531	20425	5608	10856	7118
SAOUHSC_00844	NC_007795.1	814851	815672	+	822	3094	15720	37103	11062	16649	15432
SAOUHSC_00845	NC_007795.1	816026	816220	+	195	5852	36943	129903	54912	122734	69257
SAOUHSC_00846	NC_007795.1	816453	817304	-	852	81	976	359	798	467	974
SAOUHSC_00847	NC_007795.1	817632	818393	+	762	6104	42633	26382	56989	26714	54994
SAOUHSC_00848	NC_007795.1	818491	819798	+	1308	8521	79612	37128	98748	44182	105791
SAOUHSC_00849	NC_007795.1	819904	821154	+	1251	19316	89836	47173	109673	45407	117297
SAOUHSC_00850	NC_007795.1	821144	821608	+	465	7107	41080	21074	49973	18430	51831
SAOUHSC_00851	NC_007795.1	821759	823156	+	1398	9536	97826	61797	112985	49830	129499
SAOUHSC_00852	NC_007795.1	823343	823480	+	138	5	46	19	46	14	47
SAOUHSC_00853	NC_007795.1	823486	823800	-	315	17	79	180	52	294	81
SAOUHSC_00854	NC_007795.1	824165	825205	+	1041	1405	1164	6945	1627	6023	1781
SAOUHSC_00855	NC_007795.1	825219	826286	+	1068	2351	705	4026	1032	3033	1120
SAOUHSC_00857	NC_007795.1	826353	826451	+	99	46	39	81	50	46	41
SAOUHSC_00858	NC_007795.1	826499	827347	+	849	127	520	1715	771	1438	929
SAOUHSC_00859	NC_007795.1	827360	828187	+	828	232	389	1103	452	954	627
SAOUHSC_00860	NC_007795.1	828214	829533	+	1320	373	1100	3263	1541	2646	1926
SAOUHSC_00861	NC_007795.1	829617	830534	+	918	4079	7084	18949	9684	17566	10279
SAOUHSC_00862	NC_007795.1	830664	831047	+	384	140	465	1369	643	1352	717
SAOUHSC_00863	NC_007795.1	831126	831392	-	267	46	584	1010	690	878	907
SAOUHSC_00864	NC_007795.1	831490	831924	+	435	46	213	1070	297	898	309
SAOUHSC_00865	NC_007795.1	831924	832703	+	780	337	643	2031	723	1980	937
SAOUHSC_00866	NC_007795.1	832811	833695	+	885	644	1354	3460	1659	2891	2077
SAOUHSC_00867	NC_007795.1	833949	834059	+	111	22	2	13	1	5	1
SAOUHSC_00868	NC_007795.1	834107	834259	+	153	188	422	8185	346	2252	342
SAOUHSC_00869	NC_007795.1	834275	835732	+	1458	3362	8807	53884	11008	35564	12422
SAOUHSC_00870	NC_007795.1	835729	836943	+	1215	649	5673	14778	5731	14774	7159
SAOUHSC_00871	NC_007795.1	836961	837197	+	237	179	1669	5519	1313	3082	1686
SAOUHSC_00872	NC_007795.1	837194	838369	+	1176	1035	9019	19857	9543	18371	12343
SAOUHSC_00873	NC_007795.1	838632	838874	-	243	986	4475	5374	4403	6246	7022
SAOUHSC_00874	NC_007795.1	838975	839298	+	324	51	873	451	566	447	1106
SAOUHSC_00875	NC_007795.1	839357	840421	-	1065	3317	7036	8212	8497	8810	10911
SAOUHSC_00876	NC_007795.1	840738	840974	+	237	453	583	2975	882	1899	1211
SAOUHSC_00877	NC_007795.1	840987	841346	+	360	799	881	3090	1437	2943	1791
SAOUHSC_00878	NC_007795.1	841800	843008	+	1209	6329	10602	27254	13276	25288	17237
SAOUHSC_00879	NC_007795.1	843139	844614	+	1476	476	937	3561	1400	2499	1866
SAOUHSC_00880	NC_007795.1	845025	846341	+	1317	1061	5227	6257	6761	9832	7798
SAOUHSC_00881	NC_007795.1	846360	846734	+	375	765	3170	4745	4073	4562	4818
SAOUHSC_00882	NC_007795.1	846790	847944	-	1155	63	3451	408	4263	258	8194
SAOUHSC_00883	NC_007795.1	848193	848549	-	357	456	1690	4511	1623	3704	2480
SAOUHSC_00884	NC_007795.1	848527	848820	-	294	741	523	1433	679	1432	806
SAOUHSC_00885	NC_007795.1	848820	849299	-	480	807	2370	9264	2492	5446	2955
SAOUHSC_00886	NC_007795.1	849301	850797	-	1497	2383	5072	16111	6364	13565	7303
SAOUHSC_00887	NC_007795.1	850790	851119	-	330	505	1170	5206	1524	3426	1742
SAOUHSC_00888	NC_007795.1	851131	851559	-	429	498	1195	4457	1423	3744	1715
SAOUHSC_00889	NC_007795.1	851552	853957	-	2406	4061	5150	28258	7235	21520	8139
SAOUHSC_00890	NC_007795.1	854088	854471	-	384	49	70	515	95	418	117
SAOUHSC_00891	NC_007795.1	854535	855128	+	594	2586	2589	5234	3277	5073	4506
SAOUHSC_00892	NC_007795.1	855577	855921	+	345	2170	3657	8764	5356	6975	5831
SAOUHSC_00893	NC_007795.1	856283	857410	+	1128	1743	595	5494	1054	3177	1280
SAOUHSC_00894	NC_007795.1	857718	858908	+	1191	2736	2864	19453	5721	15172	5234
SAOUHSC_00895	NC_007795.1	859017	860261	+	1245	7487	10714	31411	17010	24140	17241
SAOUHSC_00896	NC_007795.1	860487	860678	+	192	908	1045	843	1783	841	1977
SAOUHSC_00897	NC_007795.1	860764	861693	-	930	105	900	939	722	630	974
SAOUHSC_00898	NC_007795.1	861935	863314	-	1380	568	43572	7379	29712	1137	32911
SAOUHSC_00899	NC_007795.1	863304	864509	-	1206	1307	21628	7061	14913	937	16613
SAOUHSC_00900	NC_007795.1	864860	866191	+	1332	3181	5225	21518	6788	21530	9452
SAOUHSC_00901	NC_007795.1	866516	867091	+	576	391	1222	6998	1305	4025	1681
SAOUHSC_00902	NC_007795.1	867096	867620	+	525	1123	1714	5672	2021	3704	2228
SAOUHSC_00903	NC_007795.1	867744	868211	+	468	268	1676	3562	2347	2749	2698
SAOUHSC_00904	NC_007795.1	868371	871847	+	3477	876	3928	7295	4763	5845	5414
SAOUHSC_00905	NC_007795.1	871848	875501	+	3654	2369	9406	12807	10202	10732	12552
SAOUHSC_00906	NC_007795.1	875667	876569	+	903	7517	5712	25530	7566	20032	9376
SAOUHSC_00907	NC_007795.1	876898	877287	+	390	488	928	1498	958	1392	1428
SAOUHSC_00908	NC_007795.1	877458	878774	-	1317	4769	3343	13168	5323	11723	5992
SAOUHSC_00909	NC_007795.1	878826	879650	-	825	699	1276	3998	1939	3667	2236
SAOUHSC_00910	NC_007795.1	879806	880072	+	267	914	1909	7438	3077	5813	2879
SAOUHSC_00911	NC_007795.1	880619	882433	+	1815	37	1686	523	1503	533	2602
SAOUHSC_00912	NC_007795.1	882636	885245	+	2610	1753	242476	18957	361089	59065	370391
SAOUHSC_00913	NC_007795.1	885304	886173	-	870	1	46	54	36	51	71
SAOUHSC_00914	NC_007795.1	886283	887428	+	1146	3	594	36	878	48	600
SAOUHSC_00915	NC_007795.1	887412	888053	+	642	7	385	82	447	72	307
SAOUHSC_00916	NC_007795.1	888046	889164	+	1119	10	191	73	205	93	200
SAOUHSC_00917	NC_007795.1	889148	889663	+	516	20	158	178	263	140	193
SAOUHSC_00919	NC_007795.1	890665	890850	-	186	122	984	2753	1275	3807	1612
SAOUHSC_00920	NC_007795.1	891145	892086	+	942	3248	1532	7665	1594	4065	1941
SAOUHSC_00921	NC_007795.1	892098	893342	+	1245	16644	5965	27694	6754	17750	8374
SAOUHSC_00922	NC_007795.1	893397	893768	-	372	6	27	168	25	230	63
SAOUHSC_00923	NC_007795.1	894011	894937	+	927	461	359	4798	390	5166	481
SAOUHSC_00924	NC_007795.1	894937	896007	+	1071	1098	546	5560	579	4826	677
SAOUHSC_00925	NC_007795.1	896024	897106	+	1083	3091	1341	11609	1317	7915	1407
SAOUHSC_00926	NC_007795.1	897096	898037	+	942	3041	1682	12485	1275	8321	1696
SAOUHSC_00927	NC_007795.1	898056	899711	+	1656	6597	6325	30722	4859	22662	7130
SAOUHSC_00928	NC_007795.1	899923	901638	+	1716	108	272	711	261	448	492
SAOUHSC_00929	NC_007795.1	901689	902675	+	987	19	87	253	99	155	147
SAOUHSC_00930	NC_007795.1	902678	903658	+	981	53	91	239	102	135	175
SAOUHSC_00931	NC_007795.1	903651	904613	+	963	20	125	237	86	151	187
SAOUHSC_00932	NC_007795.1	904625	905506	+	882	125	367	489	333	359	581
SAOUHSC_00933	NC_007795.1	905548	906537	-	990	531	3203	6362	2647	5063	3915
SAOUHSC_00934	NC_007795.1	906832	907227	+	396	36542	282845	252592	306320	203409	376827
SAOUHSC_00935	NC_007795.1	907598	908317	+	720	3335	19177	39571	29771	31473	34114
SAOUHSC_00936	NC_007795.1	908438	909424	+	987	6	202	73	194	52	222
SAOUHSC_00937	NC_007795.1	909472	911280	+	1809	821	703	8236	825	5899	1232
SAOUHSC_00938	NC_007795.1	911740	912546	-	807	466	2124	4253	2486	3528	3331
SAOUHSC_00939	NC_007795.1	912569	912886	-	318	193	747	2578	920	2163	1280
SAOUHSC_00940	NC_007795.1	913038	913631	-	594	71	226	955	335	1245	461
SAOUHSC_00941	NC_007795.1	913817	914164	+	348	121	976	2980	1187	2070	1447
SAOUHSC_00942	NC_007795.1	914181	914816	+	636	964	2515	6798	3304	4794	3879
SAOUHSC_00943	NC_007795.1	914833	915642	+	810	1530	4370	7917	5591	7054	6739
SAOUHSC_00944	NC_007795.1	915639	916493	+	855	464	1495	3273	1612	2320	2089
SAOUHSC_00945	NC_007795.1	916514	917899	+	1386	1147	2631	6246	3074	3859	3427
SAOUHSC_00946	NC_007795.1	917909	919753	+	1845	1207	4620	8777	4936	7439	6002
SAOUHSC_00947	NC_007795.1	920031	920801	+	771	1609	7312	13721	8644	13868	11061
SAOUHSC_00948	NC_007795.1	920996	922081	-	1086	665	2835	11986	3145	12001	3862
SAOUHSC_00949	NC_007795.1	922423	923991	+	1569	2312	425	19843	782	17215	654
SAOUHSC_00950	NC_007795.1	924133	924891	+	759	253	528	2349	623	2317	725
SAOUHSC_00951	NC_007795.1	925085	925594	+	510	1081	6390	15267	7015	13964	9892
SAOUHSC_00952	NC_007795.1	925707	926915	-	1209	252	4442	2925	4353	3344	6605
SAOUHSC_00953	NC_007795.1	926875	928050	-	1176	606	4808	6699	5293	5780	7180
SAOUHSC_00954	NC_007795.1	928483	929964	+	1482	1662	3752	6168	3886	4791	4700
SAOUHSC_00955	NC_007795.1	929948	930208	+	261	196	916	1430	621	747	892
SAOUHSC_00956	NC_007795.1	930208	931770	+	1563	2194	9363	9821	7879	7625	10746
SAOUHSC_00957	NC_007795.1	932072	932875	+	804	4105	2325	6946	3249	8356	3644
SAOUHSC_00958	NC_007795.1	933094	935418	+	2325	262	1796	2989	1745	2121	2374
SAOUHSC_00959	NC_007795.1	935435	936793	+	1359	538	5869	5656	5290	4571	7192
SAOUHSC_00960	NC_007795.1	936932	938443	+	1512	721	1672	4746	1579	4283	2493
SAOUHSC_T00049	NC_007795.1	938623	938711	-	89	301	106	11	212	163	272
SAOUHSC_T0008	NC_007795.1	938714	938788	-	75	74	264	46	240	108	301
SAOUHSC_00961	NC_007795.1	938930	939460	-	531	52	17168	539	9737	523	15695
SAOUHSC_00962	NC_007795.1	939709	939927	+	219	13458	1615	63993	2978	40306	2800
SAOUHSC_00963	NC_007795.1	940008	940994	-	987	218	839	3309	1001	1869	1380
SAOUHSC_00964	NC_007795.1	941193	941369	+	177	78	1228	2339	1566	2131	1766
SAOUHSC_00965	NC_007795.1	941384	941986	+	603	681	5005	6050	4388	7740	6111
SAOUHSC_00966	NC_007795.1	942257	942364	+	108	1520	988	616	1745	1984	2134
SAOUHSC_00967	NC_007795.1	942903	943004	+	102	1	2	9	0	2	2
SAOUHSC_00968	NC_007795.1	943330	945294	+	1965	119	234	917	193	883	289
SAOUHSC_00969	NC_007795.1	945297	945617	+	321	26	191	285	124	218	199
SAOUHSC_00970	NC_007795.1	945614	946255	+	642	49	380	295	342	378	532
SAOUHSC_00971	NC_007795.1	946343	946633	-	291	38	1000	279	526	1006	983
SAOUHSC_00972	NC_007795.1	946912	947199	+	288	21	79	361	76	380	110
SAOUHSC_00973	NC_007795.1	947205	948687	+	1483	162	1749	2447	1611	2473	2481
SAOUHSC_00975	NC_007795.1	948776	949132	-	357	98	482	3530	507	4080	746
SAOUHSC_00976	NC_007795.1	949716	950579	+	864	57	694	269	664	287	888
SAOUHSC_00977	NC_007795.1	950625	950756	-	132	210	276	2824	486	2326	497
SAOUHSC_00978	NC_007795.1	950820	951110	-	291	8	62	115	59	154	71
SAOUHSC_00979	NC_007795.1	951200	951751	+	552	66	127	673	185	620	279
SAOUHSC_00980	NC_007795.1	951802	952740	-	939	478	6788	4360	5081	3958	8165
SAOUHSC_00981	NC_007795.1	952891	952995	+	105	20	156	108	208	148	289
SAOUHSC_00982	NC_007795.1	953072	954283	+	1212	121	1563	1414	1784	1324	2543
SAOUHSC_00983	NC_007795.1	954270	955943	+	1674	2097	3990	8490	5399	6644	7227
SAOUHSC_00984	NC_007795.1	955930	956733	+	804	658	3039	4202	3261	3662	4857
SAOUHSC_00985	NC_007795.1	956726	957547	+	822	3664	6857	11431	9413	11613	11970
SAOUHSC_00986	NC_007795.1	957786	958115	-	330	50	1793	428	1073	315	2068
SAOUHSC_00987	NC_007795.1	958153	959334	-	1182	125	5298	1051	3138	941	5671
SAOUHSC_00988	NC_007795.1	959416	960426	-	1011	176	3796	497	2094	428	3913
SAOUHSC_00989	NC_007795.1	960954	962108	-	1155	1410	1617	13206	2175	8504	2334
SAOUHSC_00991	NC_007795.1	962304	963314	-	1011	73	548	1174	533	1327	622
SAOUHSC_00992	NC_007795.1	963467	963886	+	420	16	1435	255	1049	292	1616
SAOUHSC_00993	NC_007795.1	963913	964023	+	111	2	293	40	221	63	339
SAOUHSC_00994	NC_007795.1	964093	967863	-	3771	18870	23434	61926	23471	61575	24644
SAOUHSC_00995	NC_007795.1	968091	968525	-	435	184	268	798	303	628	361
SAOUHSC_00996	NC_007795.1	968680	969150	-	471	573	10010	9151	8541	7490	14112
SAOUHSC_00997	NC_007795.1	969198	970415	-	1218	3252	19561	23611	17230	16037	26083
SAOUHSC_00998	NC_007795.1	970866	972059	+	1194	72	11488	1815	7905	1944	12153
SAOUHSC_00999	NC_007795.1	972596	972874	-	279	2397	7179	14675	11126	19333	12003
SAOUHSC_01000	NC_007795.1	972883	973488	-	606	10801	16662	40086	23175	39553	24733
SAOUHSC_01001	NC_007795.1	973478	975466	-	1989	56412	53726	148616	71807	131303	72799
SAOUHSC_01002	NC_007795.1	975466	976566	-	1101	18280	22910	85354	31789	71137	30320
SAOUHSC_01003	NC_007795.1	976868	976990	+	123	3	53	37	15	28	56
SAOUHSC_01005	NC_007795.1	977138	977455	-	318	759	18070	18057	20168	9818	24226
SAOUHSC_01007	NC_007795.1	978261	979121	-	861	1711	13800	14931	13996	11942	19705
SAOUHSC_01008	NC_007795.1	979385	979804	+	420	3185	1144	7371	1868	6974	1661
SAOUHSC_01009	NC_007795.1	979791	980915	+	1125	3859	3659	23842	5478	14247	4790
SAOUHSC_01010	NC_007795.1	980919	981623	+	705	1796	1087	7305	1557	4034	1437
SAOUHSC_01011	NC_007795.1	981623	981886	+	264	459	881	3559	1129	2913	1198
SAOUHSC_01012	NC_007795.1	981888	982559	+	672	2252	2667	13378	3484	7471	3490
SAOUHSC_01013	NC_007795.1	982552	984741	+	2190	14846	14645	42463	17609	41194	19689
SAOUHSC_01014	NC_007795.1	984720	986204	+	1485	8927	16197	44950	17322	40555	21123
SAOUHSC_01015	NC_007795.1	986197	987225	+	1029	12001	14618	41161	15227	32356	17719
SAOUHSC_01016	NC_007795.1	987228	987794	+	567	4547	9623	29079	9608	18905	11549
SAOUHSC_01017	NC_007795.1	987809	989287	+	1479	15881	27897	75056	28662	51053	34111
SAOUHSC_01018	NC_007795.1	989309	990556	+	1248	23283	40052	70754	36761	62535	50403
SAOUHSC_01019	NC_007795.1	990821	991627	-	807	67	2323	1009	1484	954	2466
SAOUHSC_01021	NC_007795.1	991620	993020	-	1401	907	5266	4204	4865	3884	5896
SAOUHSC_01022	NC_007795.1	993035	993610	-	576	472	1318	2465	1203	2261	1492
SAOUHSC_01023	NC_007795.1	993974	994093	+	120	9	71	31	59	27	96
SAOUHSC_01024	NC_007795.1	994194	994328	-	135	98	741	5013	1345	5098	1460
SAOUHSC_01025	NC_007795.1	994480	995775	+	1296	5292	13289	31648	15307	25770	16329
SAOUHSC_01026	NC_007795.1	996200	997372	+	1173	513	829	3951	1014	2503	1139
SAOUHSC_01027	NC_007795.1	997426	997968	+	543	5881	5000	14655	7247	20003	7786
SAOUHSC_01028	NC_007795.1	998122	998388	+	267	7138	6841	19766	10812	24053	10819
SAOUHSC_01029	NC_007795.1	998391	1000109	+	1719	32724	54054	131451	84214	149097	83746
SAOUHSC_01030	NC_007795.1	1000346	1000579	-	234	11	340	304	302	456	536
SAOUHSC_01031	NC_007795.1	1000777	1002138	+	1362	1083	6134	5507	7457	5188	10075
SAOUHSC_01032	NC_007795.1	1002135	1003154	+	1020	294	4806	5051	5841	4311	7985
SAOUHSC_01034	NC_007795.1	1003287	1003949	+	663	2578	3976	8694	5604	6102	6582
SAOUHSC_A00992	NC_007795.1	1003967	1004122	+	156	387	898	1308	1416	1158	1410
SAOUHSC_01035	NC_007795.1	1004298	1005995	-	1698	3133	13379	30009	17641	33987	24719
SAOUHSC_01036	NC_007795.1	1005995	1006213	-	219	260	1172	4467	1255	2955	1809
