# Program:featureCounts v1.4.6-p3; Command:"featureCounts" "-T" "1" "-F" "GTF" "-a" "genome.gtf" "-t" "gene" "-g" "gene_id" "-s" "1" "-o" "counts_matrix.txt" "SRR10379726_trimmed.sorted.bam" "SRR10379723_trimmed.sorted.bam" "SRR10379724_trimmed.sorted.bam" "SRR10379722_trimmed.sorted.bam" "SRR10379725_trimmed.sorted.bam" "SRR10379721_trimmed.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR10379726_trimmed.sorted.bam	SRR10379723_trimmed.sorted.bam	SRR10379724_trimmed.sorted.bam	SRR10379722_trimmed.sorted.bam	SRR10379725_trimmed.sorted.bam	SRR10379721_trimmed.sorted.bam
SAOUHSC_T0005	NC_007795.1	772155	772226	-	72	14	22	184	32	167	38
SAOUHSC_00790	NC_007795.1	772413	773000	+	588	1370	11041	13455	14819	10517	18668
SAOUHSC_00792	NC_007795.1	773243	774145	-	903	4396	1960	14417	2635	15511	2832
SAOUHSC_00793	NC_007795.1	774848	775477	+	630	15380	4618	24242	6714	44356	6211
SAOUHSC_00794	NC_007795.1	776119	777132	+	1014	33370	24504	101608	30364	74301	38519
SAOUHSC_00795	NC_007795.1	777185	778195	+	1011	93623	34559	300193	47630	266381	57610
SAOUHSC_00796	NC_007795.1	778334	779524	+	1191	21348	8336	85225	10507	80804	14286
SAOUHSC_00797	NC_007795.1	779646	780407	+	762	22197	8843	78087	11587	88974	13958
SAOUHSC_00798	NC_007795.1	780410	781927	+	1518	86596	17239	146626	21947	153945	28403
SAOUHSC_00799	NC_007795.1	782057	783361	+	1305	103806	21378	153398	31074	148429	39541
SAOUHSC_00800	NC_007795.1	783701	784159	+	459	249	4166	6079	3140	7532	4189
SAOUHSC_00801	NC_007795.1	784226	784459	+	234	5798	7097	8282	8949	13500	9332
SAOUHSC_00802	NC_007795.1	784575	785315	+	741	1988	14652	9132	16971	12594	16211
SAOUHSC_00803	NC_007795.1	785349	787721	+	2373	11352	62640	49136	74386	56266	71162
SAOUHSC_00804	NC_007795.1	787743	788207	+	465	3395	13407	10689	15529	14406	15569
SAOUHSC_00806	NC_007795.1	789529	789852	-	324	46	1306	328	729	532	1245
SAOUHSC_00807	NC_007795.1	789868	790014	-	147	50	635	204	488	243	860
SAOUHSC_00808	NC_007795.1	790206	790934	-	729	84	1812	851	1316	930	2125
SAOUHSC_00809	NC_007795.1	791370	791525	+	156	1	6	6	10	3	9
SAOUHSC_00810	NC_007795.1	791533	792054	+	522	133	146	493	205	900	170
SAOUHSC_00811	NC_007795.1	792193	792723	+	531	489	652	1562	756	2930	798
SAOUHSC_00812	NC_007795.1	792986	795769	+	2784	130112	73726	122395	117545	111844	114987
SAOUHSC_00816	NC_007795.1	797866	798888	+	1023	160	410	1802	498	1524	683
SAOUHSC_00817	NC_007795.1	799223	799693	+	471	257	221	949	359	853	439
SAOUHSC_00818	NC_007795.1	800034	800720	+	687	5	161	46	114	56	254
SAOUHSC_00819	NC_007795.1	801077	801277	+	201	14199	33016	91267	38160	61239	52787
SAOUHSC_00820	NC_007795.1	801773	801991	-	219	275	1326	3048	1590	2715	1787
SAOUHSC_00821	NC_007795.1	802053	802337	-	285	205	641	1786	894	1627	890
SAOUHSC_00822	NC_007795.1	802425	802994	-	570	310	220	880	314	1171	396
SAOUHSC_00823	NC_007795.1	803182	803370	-	189	224	905	2270	725	1919	951
SAOUHSC_00824	NC_007795.1	803399	803659	-	261	314	750	2066	676	2721	910
SAOUHSC_00825	NC_007795.1	804000	804203	+	204	41	704	438	685	400	907
SAOUHSC_00826	NC_007795.1	804200	804436	-	237	941	2813	14920	4436	14453	4183
SAOUHSC_00827	NC_007795.1	804682	805242	+	561	448	6402	1547	5350	1304	7086
SAOUHSC_00828	NC_007795.1	805315	805932	-	618	535	1348	6083	1257	5566	1680
SAOUHSC_00830	NC_007795.1	806087	806581	-	495	463	6801	7120	6888	6290	8404
SAOUHSC_00831	NC_007795.1	806980	807402	-	423	3515	1730	6398	2838	7483	2524
SAOUHSC_00832	NC_007795.1	807550	808266	+	717	35	461	482	499	564	674
SAOUHSC_00833	NC_007795.1	808349	808888	+	540	1387	5812	4268	6856	6492	8617
SAOUHSC_00834	NC_007795.1	809038	809358	-	321	837	739	2711	1231	2228	1646
SAOUHSC_00835	NC_007795.1	809502	809858	+	357	128	218	3144	364	5451	471
SAOUHSC_00836	NC_007795.1	810016	810396	+	381	1042	2590	11922	3534	16579	4225
SAOUHSC_00837	NC_007795.1	810460	810573	+	114	7	52	73	52	150	48
SAOUHSC_00838	NC_007795.1	810575	811453	+	879	112	1036	1147	1475	1136	1432
SAOUHSC_00839	NC_007795.1	811872	811985	+	114	54	121	144	179	144	194
SAOUHSC_00840	NC_007795.1	812195	812581	+	387	218	738	1570	1049	1377	1020
SAOUHSC_00841	NC_007795.1	812574	812870	+	297	156	501	1065	608	1210	543
SAOUHSC_00842	NC_007795.1	813120	814145	+	1026	11118	12942	30668	10410	54064	13341
SAOUHSC_00843	NC_007795.1	814138	814833	+	696	3861	6517	10832	5603	20387	7109
SAOUHSC_00844	NC_007795.1	814851	815672	+	822	3092	15692	16627	11047	37064	15412
SAOUHSC_00845	NC_007795.1	816026	816220	+	195	5846	36900	122554	54839	129754	69155
SAOUHSC_00846	NC_007795.1	816453	817304	-	852	81	976	466	796	358	972
SAOUHSC_00847	NC_007795.1	817632	818393	+	762	6091	42561	26673	56909	26353	54919
SAOUHSC_00848	NC_007795.1	818491	819798	+	1308	8504	79474	44104	98577	37073	105558
SAOUHSC_00849	NC_007795.1	819904	821154	+	1251	19282	89682	45324	109471	47073	117082
SAOUHSC_00850	NC_007795.1	821144	821608	+	465	7095	41029	18399	49897	21041	51745
SAOUHSC_00851	NC_007795.1	821759	823156	+	1398	9517	97661	49741	112778	61694	129279
SAOUHSC_00852	NC_007795.1	823343	823480	+	138	5	47	14	45	19	47
SAOUHSC_00853	NC_007795.1	823486	823800	-	315	17	79	293	52	180	81
SAOUHSC_00854	NC_007795.1	824165	825205	+	1041	1401	1161	6012	1626	6925	1779
SAOUHSC_00855	NC_007795.1	825219	826286	+	1068	2346	704	3027	1029	4020	1120
SAOUHSC_00857	NC_007795.1	826353	826451	+	99	46	39	46	50	81	41
SAOUHSC_00858	NC_007795.1	826499	827347	+	849	127	520	1435	770	1713	929
SAOUHSC_00859	NC_007795.1	827360	828187	+	828	233	387	955	451	1104	627
SAOUHSC_00860	NC_007795.1	828214	829533	+	1320	372	1098	2643	1540	3259	1922
SAOUHSC_00861	NC_007795.1	829617	830534	+	918	4066	7069	17534	9667	18914	10257
SAOUHSC_00862	NC_007795.1	830664	831047	+	384	140	465	1351	641	1367	717
SAOUHSC_00863	NC_007795.1	831126	831392	-	267	46	584	878	689	1005	904
SAOUHSC_00864	NC_007795.1	831490	831924	+	435	46	211	898	297	1069	310
SAOUHSC_00865	NC_007795.1	831924	832703	+	780	337	643	1976	723	2030	936
SAOUHSC_00866	NC_007795.1	832811	833695	+	885	643	1354	2890	1656	3455	2074
SAOUHSC_00867	NC_007795.1	833949	834059	+	111	22	2	5	1	13	1
SAOUHSC_00868	NC_007795.1	834107	834259	+	153	188	422	2252	348	8175	341
SAOUHSC_00869	NC_007795.1	834275	835732	+	1458	3355	8793	35508	10995	53795	12402
SAOUHSC_00870	NC_007795.1	835729	836943	+	1215	648	5661	14741	5719	14752	7150
SAOUHSC_00871	NC_007795.1	836961	837197	+	237	179	1669	3078	1310	5517	1686
SAOUHSC_00872	NC_007795.1	837194	838369	+	1176	1035	9000	18346	9522	19824	12323
SAOUHSC_00873	NC_007795.1	838632	838874	-	243	983	4470	6240	4398	5368	7015
SAOUHSC_00874	NC_007795.1	838975	839298	+	324	51	873	446	566	451	1102
SAOUHSC_00875	NC_007795.1	839357	840421	-	1065	3309	7002	8774	8462	8161	10854
SAOUHSC_00876	NC_007795.1	840738	840974	+	237	453	582	1894	878	2969	1211
SAOUHSC_00877	NC_007795.1	840987	841346	+	360	798	880	2940	1435	3083	1789
SAOUHSC_00878	NC_007795.1	841800	843008	+	1209	6315	10582	25252	13255	27212	17201
SAOUHSC_00879	NC_007795.1	843139	844614	+	1476	476	936	2497	1397	3555	1862
SAOUHSC_00880	NC_007795.1	845025	846341	+	1317	1059	5222	9818	6745	6246	7781
SAOUHSC_00881	NC_007795.1	846360	846734	+	375	764	3164	4551	4068	4738	4800
SAOUHSC_00882	NC_007795.1	846790	847944	-	1155	63	3449	258	4249	406	8178
SAOUHSC_00883	NC_007795.1	848193	848549	-	357	455	1689	3700	1621	4505	2475
SAOUHSC_00884	NC_007795.1	848527	848820	-	294	740	522	1431	679	1430	803
SAOUHSC_00885	NC_007795.1	848820	849299	-	480	804	2368	5431	2488	9256	2951
SAOUHSC_00886	NC_007795.1	849301	850797	-	1497	2381	5066	13537	6355	16079	7296
SAOUHSC_00887	NC_007795.1	850790	851119	-	330	505	1169	3422	1519	5195	1736
SAOUHSC_00888	NC_007795.1	851131	851559	-	429	494	1192	3737	1418	4449	1713
SAOUHSC_00889	NC_007795.1	851552	853957	-	2406	4054	5140	21483	7226	28207	8127
SAOUHSC_00890	NC_007795.1	854088	854471	-	384	49	70	418	95	515	116
SAOUHSC_00891	NC_007795.1	854535	855128	+	594	2584	2587	5060	3271	5225	4499
SAOUHSC_00892	NC_007795.1	855577	855921	+	345	2163	3652	6966	5346	8755	5816
SAOUHSC_00893	NC_007795.1	856283	857410	+	1128	1738	593	3167	1047	5479	1278
SAOUHSC_00894	NC_007795.1	857718	858908	+	1191	2731	2861	15144	5712	19423	5220
SAOUHSC_00895	NC_007795.1	859017	860261	+	1245	7478	10691	24073	16968	31325	17194
SAOUHSC_00896	NC_007795.1	860487	860678	+	192	905	1047	840	1783	841	1971
SAOUHSC_00897	NC_007795.1	860764	861693	-	930	105	898	627	722	939	973
SAOUHSC_00898	NC_007795.1	861935	863314	-	1380	564	43491	1137	29669	7364	32838
SAOUHSC_00899	NC_007795.1	863304	864509	-	1206	1305	21590	935	14885	7049	16590
SAOUHSC_00900	NC_007795.1	864860	866191	+	1332	3174	5221	21487	6779	21482	9431
SAOUHSC_00901	NC_007795.1	866516	867091	+	576	390	1219	4019	1303	6991	1678
SAOUHSC_00902	NC_007795.1	867096	867620	+	525	1123	1711	3694	2017	5654	2226
SAOUHSC_00903	NC_007795.1	867744	868211	+	468	268	1674	2747	2345	3558	2696
SAOUHSC_00904	NC_007795.1	868371	871847	+	3477	876	3923	5832	4752	7285	5403
SAOUHSC_00905	NC_007795.1	871848	875501	+	3654	2369	9391	10710	10189	12792	12531
SAOUHSC_00906	NC_007795.1	875667	876569	+	903	7505	5705	19998	7555	25489	9361
SAOUHSC_00907	NC_007795.1	876898	877287	+	390	487	927	1389	956	1496	1423
SAOUHSC_00908	NC_007795.1	877458	878774	-	1317	4761	3335	11703	5315	13146	5978
SAOUHSC_00909	NC_007795.1	878826	879650	-	825	699	1274	3662	1933	3992	2232
SAOUHSC_00910	NC_007795.1	879806	880072	+	267	914	1905	5800	3070	7417	2867
SAOUHSC_00911	NC_007795.1	880619	882433	+	1815	37	1682	533	1499	522	2599
SAOUHSC_00912	NC_007795.1	882636	885245	+	2610	1747	242090	58967	360491	18919	369745
SAOUHSC_00913	NC_007795.1	885304	886173	-	870	1	46	51	36	54	71
SAOUHSC_00914	NC_007795.1	886283	887428	+	1146	3	594	48	875	36	598
SAOUHSC_00915	NC_007795.1	887412	888053	+	642	7	385	72	446	82	306
SAOUHSC_00916	NC_007795.1	888046	889164	+	1119	10	191	93	205	73	200
SAOUHSC_00917	NC_007795.1	889148	889663	+	516	20	158	140	263	178	193
SAOUHSC_00919	NC_007795.1	890665	890850	-	186	122	983	3800	1275	2748	1611
SAOUHSC_00920	NC_007795.1	891145	892086	+	942	3249	1531	4065	1589	7656	1937
SAOUHSC_00921	NC_007795.1	892098	893342	+	1245	16603	5951	17725	6737	27645	8363
SAOUHSC_00922	NC_007795.1	893397	893768	-	372	6	27	230	25	168	62
SAOUHSC_00923	NC_007795.1	894011	894937	+	927	460	359	5160	390	4791	481
SAOUHSC_00924	NC_007795.1	894937	896007	+	1071	1097	546	4814	578	5550	678
SAOUHSC_00925	NC_007795.1	896024	897106	+	1083	3085	1337	7902	1313	11590	1407
SAOUHSC_00926	NC_007795.1	897096	898037	+	942	3042	1687	8318	1275	12496	1698
SAOUHSC_00927	NC_007795.1	898056	899711	+	1656	6586	6318	22628	4850	30663	7119
SAOUHSC_00928	NC_007795.1	899923	901638	+	1716	108	272	448	260	710	491
SAOUHSC_00929	NC_007795.1	901689	902675	+	987	19	87	155	99	253	147
SAOUHSC_00930	NC_007795.1	902678	903658	+	981	52	91	135	102	238	175
SAOUHSC_00931	NC_007795.1	903651	904613	+	963	20	125	151	86	237	186
SAOUHSC_00932	NC_007795.1	904625	905506	+	882	125	365	358	332	486	580
SAOUHSC_00933	NC_007795.1	905548	906537	-	990	527	3176	5038	2628	6313	3890
SAOUHSC_00934	NC_007795.1	906832	907227	+	396	36485	282433	203102	305815	252192	376175
SAOUHSC_00935	NC_007795.1	907598	908317	+	720	3332	19148	31427	29732	39513	34057
SAOUHSC_00936	NC_007795.1	908438	909424	+	987	6	202	52	194	73	222
SAOUHSC_00937	NC_007795.1	909472	911280	+	1809	818	702	5893	825	8222	1232
SAOUHSC_00938	NC_007795.1	911740	912546	-	807	464	2119	3522	2485	4249	3325
SAOUHSC_00939	NC_007795.1	912569	912886	-	318	193	745	2162	920	2579	1281
SAOUHSC_00940	NC_007795.1	913038	913631	-	594	70	226	1244	334	955	460
SAOUHSC_00941	NC_007795.1	913817	914164	+	348	121	975	2068	1185	2978	1445
SAOUHSC_00942	NC_007795.1	914181	914816	+	636	962	2512	4787	3295	6784	3876
SAOUHSC_00943	NC_007795.1	914833	915642	+	810	1529	4364	7043	5579	7905	6727
SAOUHSC_00944	NC_007795.1	915639	916493	+	855	463	1495	2315	1610	3269	2087
SAOUHSC_00945	NC_007795.1	916514	917899	+	1386	1147	2624	3851	3069	6235	3419
SAOUHSC_00946	NC_007795.1	917909	919753	+	1845	1204	4615	7419	4928	8761	5986
SAOUHSC_00947	NC_007795.1	920031	920801	+	771	1605	7297	13845	8625	13700	11053
SAOUHSC_00948	NC_007795.1	920996	922081	-	1086	663	2829	11978	3141	11963	3856
SAOUHSC_00949	NC_007795.1	922423	923991	+	1569	2308	424	17178	779	19797	652
SAOUHSC_00950	NC_007795.1	924133	924891	+	759	253	527	2314	623	2345	722
SAOUHSC_00951	NC_007795.1	925085	925594	+	510	1078	6379	13947	7006	15247	9881
SAOUHSC_00952	NC_007795.1	925707	926915	-	1209	251	4434	3342	4345	2919	6595
SAOUHSC_00953	NC_007795.1	926875	928050	-	1176	605	4795	5765	5288	6688	7162
SAOUHSC_00954	NC_007795.1	928483	929964	+	1482	1658	3744	4782	3883	6161	4693
SAOUHSC_00955	NC_007795.1	929948	930208	+	261	195	913	746	621	1424	890
SAOUHSC_00956	NC_007795.1	930208	931770	+	1563	2188	9347	7612	7866	9803	10728
SAOUHSC_00957	NC_007795.1	932072	932875	+	804	4098	2320	8337	3239	6926	3636
SAOUHSC_00958	NC_007795.1	933094	935418	+	2325	262	1796	2120	1743	2985	2368
SAOUHSC_00959	NC_007795.1	935435	936793	+	1359	538	5857	4561	5285	5646	7179
SAOUHSC_00960	NC_007795.1	936932	938443	+	1512	717	1671	4276	1577	4742	2491
SAOUHSC_T00049	NC_007795.1	938623	938711	-	89	301	106	163	211	11	269
SAOUHSC_T0008	NC_007795.1	938714	938788	-	75	73	265	109	243	46	303
SAOUHSC_00961	NC_007795.1	938930	939460	-	531	52	17145	521	9718	538	15677
SAOUHSC_00962	NC_007795.1	939709	939927	+	219	13432	1608	40224	2970	63888	2793
SAOUHSC_00963	NC_007795.1	940008	940994	-	987	217	837	1866	999	3303	1378
SAOUHSC_00964	NC_007795.1	941193	941369	+	177	78	1226	2132	1564	2339	1763
SAOUHSC_00965	NC_007795.1	941384	941986	+	603	679	4999	7726	4380	6043	6104
SAOUHSC_00966	NC_007795.1	942257	942364	+	108	1517	987	1981	1742	616	2132
SAOUHSC_00967	NC_007795.1	942903	943004	+	102	1	2	2	0	9	2
SAOUHSC_00968	NC_007795.1	943330	945294	+	1965	118	234	881	191	917	288
SAOUHSC_00969	NC_007795.1	945297	945617	+	321	26	191	217	124	285	197
SAOUHSC_00970	NC_007795.1	945614	946255	+	642	49	380	377	341	295	532
SAOUHSC_00971	NC_007795.1	946343	946633	-	291	38	1000	1005	526	279	981
SAOUHSC_00972	NC_007795.1	946912	947199	+	288	21	79	380	76	362	110
SAOUHSC_00973	NC_007795.1	947205	948687	+	1483	162	1748	2466	1607	2444	2481
SAOUHSC_00975	NC_007795.1	948776	949132	-	357	98	482	4072	506	3523	746
SAOUHSC_00976	NC_007795.1	949716	950579	+	864	57	693	287	664	269	885
SAOUHSC_00977	NC_007795.1	950625	950756	-	132	209	276	2319	485	2818	496
SAOUHSC_00978	NC_007795.1	950820	951110	-	291	8	62	154	59	115	71
SAOUHSC_00979	NC_007795.1	951200	951751	+	552	66	126	619	185	672	279
SAOUHSC_00980	NC_007795.1	951802	952740	-	939	475	6773	3945	5073	4354	8150
SAOUHSC_00981	NC_007795.1	952891	952995	+	105	20	156	148	208	108	289
SAOUHSC_00982	NC_007795.1	953072	954283	+	1212	121	1560	1320	1783	1411	2542
SAOUHSC_00983	NC_007795.1	954270	955943	+	1674	2092	3987	6629	5387	8477	7219
SAOUHSC_00984	NC_007795.1	955930	956733	+	804	657	3033	3655	3256	4199	4848
SAOUHSC_00985	NC_007795.1	956726	957547	+	822	3656	6849	11593	9399	11416	11946
SAOUHSC_00986	NC_007795.1	957786	958115	-	330	49	1788	314	1071	426	2059
SAOUHSC_00987	NC_007795.1	958153	959334	-	1182	125	5291	937	3133	1049	5662
SAOUHSC_00988	NC_007795.1	959416	960426	-	1011	176	3787	427	2089	497	3902
SAOUHSC_00989	NC_007795.1	960954	962108	-	1155	1406	1615	8491	2172	13179	2330
SAOUHSC_00991	NC_007795.1	962304	963314	-	1011	71	548	1322	532	1170	622
SAOUHSC_00992	NC_007795.1	963467	963886	+	420	16	1428	291	1049	255	1613
SAOUHSC_00993	NC_007795.1	963913	964023	+	111	2	293	62	220	39	339
SAOUHSC_00994	NC_007795.1	964093	967863	-	3771	18844	23395	61472	23428	61813	24582
SAOUHSC_00995	NC_007795.1	968091	968525	-	435	184	267	628	303	795	361
SAOUHSC_00996	NC_007795.1	968680	969150	-	471	573	9995	7475	8530	9134	14092
SAOUHSC_00997	NC_007795.1	969198	970415	-	1218	3245	19525	16015	17206	23576	26039
SAOUHSC_00998	NC_007795.1	970866	972059	+	1194	72	11473	1942	7901	1813	12131
SAOUHSC_00999	NC_007795.1	972596	972874	-	279	2393	7166	19292	11109	14646	11983
SAOUHSC_01000	NC_007795.1	972883	973488	-	606	10767	16632	39461	23133	39996	24669
SAOUHSC_01001	NC_007795.1	973478	975466	-	1989	56301	53652	131082	71674	148317	72666
SAOUHSC_01002	NC_007795.1	975466	976566	-	1101	18257	22877	71036	31733	85232	30276
SAOUHSC_01003	NC_007795.1	976868	976990	+	123	3	53	28	15	37	56
SAOUHSC_01005	NC_007795.1	977138	977455	-	318	758	18048	9803	20131	18028	24181
SAOUHSC_01007	NC_007795.1	978261	979121	-	861	1706	13773	11924	13980	14912	19673
SAOUHSC_01008	NC_007795.1	979385	979804	+	420	3177	1144	6959	1865	7358	1658
SAOUHSC_01009	NC_007795.1	979791	980915	+	1125	3855	3652	14225	5469	23803	4780
SAOUHSC_01010	NC_007795.1	980919	981623	+	705	1790	1087	4031	1555	7293	1436
SAOUHSC_01011	NC_007795.1	981623	981886	+	264	458	881	2909	1129	3553	1198
SAOUHSC_01012	NC_007795.1	981888	982559	+	672	2250	2663	7456	3479	13358	3484
SAOUHSC_01013	NC_007795.1	982552	984741	+	2190	14817	14616	41108	17579	42400	19663
SAOUHSC_01014	NC_007795.1	984720	986204	+	1485	8912	16167	40487	17300	44862	21090
SAOUHSC_01015	NC_007795.1	986197	987225	+	1029	11975	14590	32302	15204	41083	17685
SAOUHSC_01016	NC_007795.1	987228	987794	+	567	4540	9616	18868	9591	29039	11534
SAOUHSC_01017	NC_007795.1	987809	989287	+	1479	15857	27862	50974	28604	74912	34045
SAOUHSC_01018	NC_007795.1	989309	990556	+	1248	23251	39973	62444	36698	70646	50295
SAOUHSC_01019	NC_007795.1	990821	991627	-	807	67	2322	953	1481	1008	2463
SAOUHSC_01021	NC_007795.1	991620	993020	-	1401	906	5265	3878	4858	4199	5874
SAOUHSC_01022	NC_007795.1	993035	993610	-	576	471	1315	2252	1200	2459	1492
SAOUHSC_01023	NC_007795.1	993974	994093	+	120	9	71	27	59	31	96
SAOUHSC_01024	NC_007795.1	994194	994328	-	135	98	740	5093	1342	5006	1458
SAOUHSC_01025	NC_007795.1	994480	995775	+	1296	5282	13275	25736	15295	31603	16314
SAOUHSC_01026	NC_007795.1	996200	997372	+	1173	512	828	2501	1012	3948	1137
SAOUHSC_01027	NC_007795.1	997426	997968	+	543	5870	4996	19971	7238	14645	7773
SAOUHSC_01028	NC_007795.1	998122	998388	+	267	7125	6836	24021	10790	19728	10797
SAOUHSC_01029	NC_007795.1	998391	1000109	+	1719	32666	53968	148845	84065	131214	83586
SAOUHSC_01030	NC_007795.1	1000346	1000579	-	234	11	339	454	302	303	534
SAOUHSC_01031	NC_007795.1	1000777	1002138	+	1362	1083	6121	5178	7448	5498	10052
SAOUHSC_01032	NC_007795.1	1002135	1003154	+	1020	292	4798	4304	5833	5043	7973
SAOUHSC_01034	NC_007795.1	1003287	1003949	+	663	2574	3972	6091	5595	8679	6577
SAOUHSC_A00992	NC_007795.1	1003967	1004122	+	156	389	895	1160	1413	1306	1407
SAOUHSC_01035	NC_007795.1	1004298	1005995	-	1698	3131	13355	33943	17613	29959	24656
SAOUHSC_01036	NC_007795.1	1005995	1006213	-	219	259	1167	2951	1255	4460	1806
SAOUHSC_01037	NC_007795.1	1006242	1006364	-	123	6	101	354	139	782	119
SAOUHSC_01038	NC_007795.1	1006694	1007245	-	552	289	1299	2070	1399	2061	2193
SAOUHSC_01039	NC_007795.1	1007610	1008236	+	627	260	2090	5611	2155	6278	3445
SAOUHSC_01040	NC_007795.1	1008407	1009519	+	1113	7485	25245	32950	33763	21559	36417
SAOUHSC_01041	NC_007795.1	1009523	1010500	+	978	12804	19185	26304	24501	15011	28587
SAOUHSC_01042	NC_007795.1	1010591	1011883	+	1293	18723	39426	55586	52864	34662	58770
SAOUHSC_01043	NC_007795.1	1011887	1013293	+	1407	13054	52103	80693	64891	36871	81397
SAOUHSC_01044	NC_007795.1	1013461	1013736	+	276	237	515	996	622	1300	771
SAOUHSC_01045	NC_007795.1	1013880	1014419	+	540	87	1246	1265	1424	2157	1279
SAOUHSC_01046	NC_007795.1	1014432	1015526	+	1095	128	2313	1714	2755	3014	2379
SAOUHSC_01047	NC_007795.1	1015519	1016316	+	798	83	1129	615	1114	1026	1104
SAOUHSC_01048	NC_007795.1	1016322	1017131	+	810	107	2387	1244	2353	1811	2409
SAOUHSC_01049	NC_007795.1	1017131	1018204	+	1074	4228	5584	4941	6159	5870	6569
SAOUHSC_01050	NC_007795.1	1018278	1019297	+	1020	6464	30167	32138	28708	47918	38150
SAOUHSC_01051	NC_007795.1	1019580	1019999	+	420	606	652	3624	854	5015	1230
SAOUHSC_01053	NC_007795.1	1020081	1021433	-	1353	50	742	491	558	599	994
SAOUHSC_01054	NC_007795.1	1021617	1022231	-	615	238	445	1737	693	2051	1120
SAOUHSC_01055	NC_007795.1	1022388	1023215	+	828	3404	12586	8896	14814	9173	19537
SAOUHSC_01055a	NC_007795.1	1023369	1023560	-	192	416	1512	2699	1597	3197	2011
SAOUHSC_01058	NC_007795.1	1023662	1025509	+	1848	2382	17347	14256	14656	11548	20836
SAOUHSC_01060	NC_007795.1	1025649	1025816	-	168	132	585	1082	728	1216	849
SAOUHSC_01061	NC_007795.1	1025818	1026300	-	483	239	1260	2458	1267	2626	1811
SAOUHSC_01062	NC_007795.1	1026441	1026716	+	276	347	1884	6654	2276	4885	2811
SAOUHSC_01063	NC_007795.1	1027030	1028256	+	1227	861	3244	6175	3369	7463	4649
SAOUHSC_01064	NC_007795.1	1028810	1032262	+	3453	12987	11898	53615	14415	51696	18202
SAOUHSC_01065	NC_007795.1	1032402	1033472	-	1071	1922	3601	7362	4048	8272	5334
SAOUHSC_01066	NC_007795.1	1033753	1034664	+	912	1812	2496	9618	4373	10690	3643
SAOUHSC_01067	NC_007795.1	1034689	1035150	+	462	433	2064	6511	2776	8429	2871
SAOUHSC_01068	NC_007795.1	1035362	1035565	+	204	2	6	8	5	16	11
SAOUHSC_01069	NC_007795.1	1035477	1036514	+	1038	681	2325	5303	2925	6381	3590
SAOUHSC_01070	NC_007795.1	1036530	1036964	+	435	400	1228	2310	1494	2565	1894
SAOUHSC_01071	NC_007795.1	1037027	1037953	-	927	666	793	2297	1060	3787	1422
SAOUHSC_01072	NC_007795.1	1038192	1038446	+	255	27	264	985	396	997	491
SAOUHSC_01073	NC_007795.1	1038449	1038838	-	390	28	114	399	149	328	197
SAOUHSC_01074	NC_007795.1	1038980	1039450	+	471	369	952	1046	766	1651	1233
SAOUHSC_01075	NC_007795.1	1039452	1039934	+	483	345	2002	1833	1549	2259	2596
SAOUHSC_01076	NC_007795.1	1039996	1041135	-	1140	52	195	449	243	493	344
SAOUHSC_01077	NC_007795.1	1041262	1041819	+	558	3100	44195	25176	40147	24911	48514
SAOUHSC_01078	NC_007795.1	1041899	1042073	+	175	1019	11111	6551	7909	8293	11768
SAOUHSC_01079	NC_007795.1	1042227	1044164	-	1938	72	743	355	723	405	1102
SAOUHSC_01081	NC_007795.1	1044368	1045420	-	1053	403	465	1553	530	2884	849
SAOUHSC_01082	NC_007795.1	1045629	1046312	+	684	35	119	323	165	379	192
SAOUHSC_01084	NC_007795.1	1046312	1047388	+	1077	16	259	340	256	499	389
SAOUHSC_01085	NC_007795.1	1047415	1048263	+	849	17	176	152	217	207	302
SAOUHSC_01086	NC_007795.1	1048276	1049052	+	777	10	69	67	74	115	103
SAOUHSC_01087	NC_007795.1	1048947	1049240	+	294	6	35	32	43	34	50
SAOUHSC_01088	NC_007795.1	1049302	1050036	+	735	13	97	76	81	100	140
SAOUHSC_01089	NC_007795.1	1050055	1050378	+	324	3	70	43	53	87	100
SAOUHSC_01090	NC_007795.1	1050415	1050522	+	108	0	1	1	2	0	6
SAOUHSC_01091	NC_007795.1	1050762	1051502	+	741	680	1624	4512	1762	4776	2294
SAOUHSC_01092	NC_007795.1	1051883	1052941	+	1059	417	586	1402	818	1588	875
SAOUHSC_01093	NC_007795.1	1052941	1055343	+	2403	1600	3385	7885	3638	9997	5037
SAOUHSC_01095	NC_007795.1	1055514	1056452	-	939	264	389	961	495	1052	677
SAOUHSC_01096	NC_007795.1	1056822	1057082	+	261	199	1061	1645	1185	2037	1452
SAOUHSC_01097	NC_007795.1	1057090	1057611	+	522	82	1640	2122	1872	2077	2531
SAOUHSC_01098	NC_007795.1	1057684	1059396	+	1713	329	2995	4227	4228	3944	5314
SAOUHSC_01099	NC_007795.1	1059406	1061754	+	2349	1502	6430	8929	8242	8815	9985
SAOUHSC_01100	NC_007795.1	1061927	1062241	+	315	1383	4130	16029	7623	13620	9433
SAOUHSC_01101	NC_007795.1	1062304	1062399	-	96	0	17	12	8	6	26
SAOUHSC_01102	NC_007795.1	1062565	1064346	+	1782	1659	3184	6828	4621	8557	4884
SAOUHSC_01103	NC_007795.1	1064670	1065284	+	615	1372	5830	12741	8476	12338	8277
