# Program:featureCounts v1.4.6-p3; Command:"featureCounts" "-T" "1" "-F" "GTF" "-a" "genome.gtf" "-t" "gene" "-g" "gene_id" "-s" "1" "-o" "counts_matrix.txt" "SRR10379726_trimmed.sorted.bam" "SRR10379723_trimmed.sorted.bam" "SRR10379725_trimmed.sorted.bam" "SRR10379724_trimmed.sorted.bam" "SRR10379722_trimmed.sorted.bam" "SRR10379721_trimmed.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR10379726_trimmed.sorted.bam	SRR10379723_trimmed.sorted.bam	SRR10379725_trimmed.sorted.bam	SRR10379724_trimmed.sorted.bam	SRR10379722_trimmed.sorted.bam	SRR10379721_trimmed.sorted.bam
SAOUHSC_00715	NC_007795.1	700249	700935	-	687	1751	16711	29877	26349	21159	29466
SAOUHSC_00716	NC_007795.1	700910	701383	-	474	966	8923	15548	18046	11011	15592
SAOUHSC_00717	NC_007795.1	701725	702165	-	441	444	12326	22498	23132	16027	23512
SAOUHSC_00718	NC_007795.1	702445	703029	-	585	194	2312	1418	1323	1140	2114
SAOUHSC_00719	NC_007795.1	703128	703841	-	714	1212	7110	4177	2899	6078	7837
SAOUHSC_00720	NC_007795.1	703845	704264	-	420	146	2875	1870	1234	2616	3113
SAOUHSC_00721	NC_007795.1	704266	704934	-	669	137	3012	1806	1002	2415	3111
SAOUHSC_00722	NC_007795.1	705285	705878	+	594	54	180	221	220	184	250
SAOUHSC_00723	NC_007795.1	705862	707013	+	1152	249	679	871	619	600	868
SAOUHSC_00724	NC_007795.1	707013	707621	+	609	89	592	849	565	546	695
SAOUHSC_00725	NC_007795.1	707687	707893	+	207	24	301	527	520	255	299
SAOUHSC_00726	NC_007795.1	707981	708691	+	711	241	1376	2639	1955	1247	1647
SAOUHSC_00727	NC_007795.1	708675	709679	+	1005	767	2465	3622	2953	2194	2903
SAOUHSC_00728	NC_007795.1	710153	712093	+	1941	5870	203668	58373	71653	162359	239561
SAOUHSC_00729	NC_007795.1	712364	714247	+	1884	2219	13076	13540	9350	11465	17189
SAOUHSC_00730	NC_007795.1	714259	716040	+	1782	2076	24095	20380	13715	18896	30761
SAOUHSC_00731	NC_007795.1	716262	717239	+	978	2639	996	6973	5014	1702	1778
SAOUHSC_00732	NC_007795.1	717232	718746	+	1515	1526	3060	10904	8276	3808	5084
SAOUHSC_00733	NC_007795.1	718986	720044	+	1059	996	374	8006	6118	516	591
SAOUHSC_00734	NC_007795.1	720395	720937	+	543	418	1147	5580	4462	1175	1754
SAOUHSC_00735	NC_007795.1	721050	721148	+	99	138	179	668	435	170	254
SAOUHSC_00736	NC_007795.1	721561	722478	-	918	3221	6145	17080	18267	9867	9263
SAOUHSC_00737	NC_007795.1	722569	722670	+	102	3	12	25	15	7	11
SAOUHSC_00738	NC_007795.1	722748	724253	-	1506	8630	3851	39237	38292	5989	6322
SAOUHSC_00739	NC_007795.1	724594	725094	-	501	476	2000	1832	1414	1889	2330
SAOUHSC_00740	NC_007795.1	725114	725848	-	735	166	2653	3067	2295	2508	3207
SAOUHSC_00741	NC_007795.1	726781	727179	+	399	2058	2712	13232	10716	2825	3967
SAOUHSC_00742	NC_007795.1	727082	729247	+	2166	12040	22802	105469	88726	24609	35706
SAOUHSC_00743	NC_007795.1	729365	730336	+	972	5377	11191	56333	49137	12099	17359
SAOUHSC_00744	NC_007795.1	730469	730573	+	105	14	20	9	13	13	33
SAOUHSC_00745	NC_007795.1	730850	731005	+	156	4	5	3	1	0	6
SAOUHSC_00746	NC_007795.1	731044	732015	+	972	52	486	495	437	674	711
SAOUHSC_00747	NC_007795.1	732002	732958	+	957	3	453	223	187	423	557
SAOUHSC_00748	NC_007795.1	732955	733716	+	762	17	480	188	159	499	669
SAOUHSC_00749	NC_007795.1	733835	734863	+	1029	87	1165	830	557	1179	1536
SAOUHSC_00751	NC_007795.1	735180	735494	-	315	171	902	1612	1404	944	1192
SAOUHSC_00752	NC_007795.1	735512	736435	-	924	535	1245	2230	2303	1352	1944
SAOUHSC_00753	NC_007795.1	736562	737080	-	519	19	167	492	380	197	218
SAOUHSC_00754	NC_007795.1	737200	738078	+	879	95	1336	1619	1248	1071	1793
SAOUHSC_00755	NC_007795.1	738232	738552	+	321	306	6324	4539	3976	7843	8849
SAOUHSC_00756	NC_007795.1	738977	740101	+	1125	1327	3215	4597	3603	4385	4432
SAOUHSC_00757	NC_007795.1	740290	741516	-	1227	1936	6391	7429	6176	6217	9235
SAOUHSC_00758	NC_007795.1	741530	742024	-	495	92	311	638	475	327	522
SAOUHSC_00759	NC_007795.1	742042	742803	-	762	58	224	502	503	244	396
SAOUHSC_00760	NC_007795.1	742999	744069	-	1071	298	25328	3727	4138	18653	24377
SAOUHSC_00762	NC_007795.1	744387	745442	+	1056	628	2164	5654	3837	1960	2716
SAOUHSC_00763	NC_007795.1	745612	746253	-	642	845	964	2757	2658	1394	1930
SAOUHSC_00764	NC_007795.1	746397	746780	+	384	318	3607	2394	3756	3220	4733
SAOUHSC_00765	NC_007795.1	747288	748226	+	939	9	605	189	223	599	641
SAOUHSC_00766	NC_007795.1	748219	748893	+	675	65	492	415	327	479	655
SAOUHSC_00767	NC_007795.1	748954	749526	+	573	6738	10197	65424	48521	16609	19410
SAOUHSC_00769	NC_007795.1	749940	752471	+	2532	14091	24295	52073	41888	30702	39625
SAOUHSC_00770	NC_007795.1	752513	752617	+	105	40	76	122	94	59	76
SAOUHSC_00771	NC_007795.1	753021	753896	+	876	2062	2704	6425	4022	2531	3655
SAOUHSC_00772	NC_007795.1	754050	754157	+	108	1	6	5	1	7	7
SAOUHSC_00773	NC_007795.1	754305	755144	+	840	49	1003	579	402	931	1208
SAOUHSC_00774	NC_007795.1	755318	755968	+	651	143	335	2807	1837	283	587
SAOUHSC_00775	NC_007795.1	755965	756201	+	237	23	93	576	504	85	183
SAOUHSC_00776	NC_007795.1	756470	757501	+	1032	431	4065	2422	2267	3963	5466
SAOUHSC_00778	NC_007795.1	757511	758527	+	1017	0	0	0	0	0	0
SAOUHSC_00779	NC_007795.1	758680	759654	+	975	578	6357	4042	3704	5916	8284
SAOUHSC_00780	NC_007795.1	759662	762508	+	2847	5301	27554	14876	15154	24502	33358
SAOUHSC_00781	NC_007795.1	763170	764102	+	933	1379	1041	8902	6050	1831	1840
SAOUHSC_00782	NC_007795.1	764108	764947	+	840	903	439	4480	2721	704	725
SAOUHSC_00783	NC_007795.1	764955	765440	+	486	356	360	2766	1697	483	555
SAOUHSC_00784	NC_007795.1	765448	766887	+	1440	372	1395	5630	4692	1815	2259
SAOUHSC_00785	NC_007795.1	766954	767889	+	936	6886	3847	19700	14752	6980	8599
SAOUHSC_00786	NC_007795.1	768263	768688	-	426	109	78	132	143	118	193
SAOUHSC_00787	NC_007795.1	768883	769794	+	912	1022	2319	9230	5839	3766	3756
SAOUHSC_00788	NC_007795.1	769791	770786	+	996	15596	6768	33474	25523	11673	10575
SAOUHSC_00789	NC_007795.1	770896	771840	+	945	7782	10139	37269	26657	15166	15732
SAOUHSC_T0005	NC_007795.1	772155	772226	-	72	13	22	159	181	31	38
SAOUHSC_00790	NC_007795.1	772413	773000	+	588	1311	10571	10030	12838	14157	17773
SAOUHSC_00792	NC_007795.1	773243	774145	-	903	4208	1869	14832	13783	2528	2694
SAOUHSC_00793	NC_007795.1	774848	775477	+	630	14623	4376	41836	22877	6349	5825
SAOUHSC_00794	NC_007795.1	776119	777132	+	1014	32042	23497	71141	97227	29015	36667
SAOUHSC_00795	NC_007795.1	777185	778195	+	1011	89680	33116	255045	287383	45579	55031
SAOUHSC_00796	NC_007795.1	778334	779524	+	1191	20032	7901	76676	80997	9963	13539
SAOUHSC_00797	NC_007795.1	779646	780407	+	762	22280	8587	85839	75690	11236	13495
SAOUHSC_00798	NC_007795.1	780410	781927	+	1518	82644	16423	146826	139931	20966	27052
SAOUHSC_00799	NC_007795.1	782057	783361	+	1305	98725	20437	141593	146460	29765	37704
SAOUHSC_00800	NC_007795.1	783701	784159	+	459	240	4014	7240	5816	2997	3998
SAOUHSC_00801	NC_007795.1	784226	784459	+	234	5579	6693	12909	7722	8493	8775
SAOUHSC_00802	NC_007795.1	784575	785315	+	741	1856	13691	11870	8483	15740	15042
SAOUHSC_00803	NC_007795.1	785349	787721	+	2373	10813	59923	53808	47037	71217	67891
SAOUHSC_00804	NC_007795.1	787743	788207	+	465	3213	12747	13674	10189	14806	14830
SAOUHSC_00806	NC_007795.1	789529	789852	-	324	45	1244	516	316	700	1180
SAOUHSC_00807	NC_007795.1	789868	790014	-	147	50	616	231	200	486	845
SAOUHSC_00808	NC_007795.1	790206	790934	-	729	81	1733	883	814	1261	2010
SAOUHSC_00809	NC_007795.1	791370	791525	+	156	1	6	3	6	10	10
SAOUHSC_00810	NC_007795.1	791533	792054	+	522	128	141	855	476	198	162
SAOUHSC_00811	NC_007795.1	792193	792723	+	531	464	622	2797	1489	726	755
SAOUHSC_00812	NC_007795.1	792986	795769	+	2784	123127	70141	106308	116093	112020	109324
SAOUHSC_00816	NC_007795.1	797866	798888	+	1023	147	381	1423	1664	467	620
SAOUHSC_00817	NC_007795.1	799223	799693	+	471	252	214	814	908	346	420
SAOUHSC_00818	NC_007795.1	800034	800720	+	687	4	152	54	44	107	247
SAOUHSC_00819	NC_007795.1	801077	801277	+	201	13509	31596	58459	87046	36468	50246
SAOUHSC_00820	NC_007795.1	801773	801991	-	219	255	1196	2419	2804	1494	1666
SAOUHSC_00821	NC_007795.1	802053	802337	-	285	200	625	1571	1729	856	856
SAOUHSC_00822	NC_007795.1	802425	802994	-	570	298	207	1128	843	301	382
SAOUHSC_00823	NC_007795.1	803182	803370	-	189	218	867	1841	2178	692	905
SAOUHSC_00824	NC_007795.1	803399	803659	-	261	301	717	2617	1973	655	880
SAOUHSC_00825	NC_007795.1	804000	804203	+	204	37	671	390	416	657	872
SAOUHSC_00826	NC_007795.1	804200	804436	-	237	902	2700	13910	14376	4270	4001
SAOUHSC_00827	NC_007795.1	804682	805242	+	561	427	6123	1248	1480	5149	6756
SAOUHSC_00828	NC_007795.1	805315	805932	-	618	510	1297	5319	5772	1207	1608
SAOUHSC_00830	NC_007795.1	806087	806581	-	495	445	6535	6030	6843	6597	8040
SAOUHSC_00831	NC_007795.1	806980	807402	-	423	3338	1662	7199	6110	2712	2410
SAOUHSC_00832	NC_007795.1	807550	808266	+	717	35	436	536	464	487	633
SAOUHSC_00833	NC_007795.1	808349	808888	+	540	1328	5562	6188	4088	6558	8214
SAOUHSC_00834	NC_007795.1	809038	809358	-	321	800	712	2123	2568	1184	1567
SAOUHSC_00835	NC_007795.1	809502	809858	+	357	125	210	5219	3017	349	448
SAOUHSC_00836	NC_007795.1	810016	810396	+	381	977	2469	15603	11259	3377	4014
SAOUHSC_00837	NC_007795.1	810460	810573	+	114	6	52	141	68	46	45
SAOUHSC_00838	NC_007795.1	810575	811453	+	879	109	992	1078	1094	1401	1376
SAOUHSC_00839	NC_007795.1	811872	811985	+	114	51	100	129	133	153	177
SAOUHSC_00840	NC_007795.1	812195	812581	+	387	212	699	1315	1511	1004	984
SAOUHSC_00841	NC_007795.1	812574	812870	+	297	149	481	1163	1019	593	522
SAOUHSC_00842	NC_007795.1	813120	814145	+	1026	10566	12521	52198	29537	10139	12926
SAOUHSC_00843	NC_007795.1	814138	814833	+	696	3668	6245	19501	10348	5356	6765
SAOUHSC_00844	NC_007795.1	814851	815672	+	822	2966	15092	35611	15966	10550	14751
SAOUHSC_00845	NC_007795.1	816026	816220	+	195	5613	35452	124581	117615	52693	66263
SAOUHSC_00846	NC_007795.1	816453	817304	-	852	79	927	346	448	767	931
SAOUHSC_00847	NC_007795.1	817632	818393	+	762	5769	40691	25065	25519	54499	52363
SAOUHSC_00848	NC_007795.1	818491	819798	+	1308	8003	75532	35257	41863	93532	99821
SAOUHSC_00849	NC_007795.1	819904	821154	+	1251	18314	85045	44671	43024	104262	110942
SAOUHSC_00850	NC_007795.1	821144	821608	+	465	6795	39328	20126	17560	47774	49399
SAOUHSC_00851	NC_007795.1	821759	823156	+	1398	9021	93044	58845	47401	107354	123129
SAOUHSC_00852	NC_007795.1	823343	823480	+	138	5	42	16	14	43	45
SAOUHSC_00853	NC_007795.1	823486	823800	-	315	17	79	173	284	46	80
SAOUHSC_00854	NC_007795.1	824165	825205	+	1041	1345	1113	6624	5753	1575	1702
SAOUHSC_00855	NC_007795.1	825219	826286	+	1068	2244	675	3841	2900	986	1062
SAOUHSC_00857	NC_007795.1	826353	826451	+	99	44	40	80	43	45	42
SAOUHSC_00858	NC_007795.1	826499	827347	+	849	123	501	1644	1378	749	891
SAOUHSC_00859	NC_007795.1	827360	828187	+	828	242	429	1133	1039	494	679
SAOUHSC_00860	NC_007795.1	828214	829533	+	1320	357	1046	3120	2536	1485	1827
SAOUHSC_00861	NC_007795.1	829617	830534	+	918	3863	6718	18050	16716	9284	9805
SAOUHSC_00862	NC_007795.1	830664	831047	+	384	134	447	1318	1290	615	686
SAOUHSC_00863	NC_007795.1	831126	831392	-	267	44	561	960	843	665	863
SAOUHSC_00864	NC_007795.1	831490	831924	+	435	47	206	1028	881	289	292
SAOUHSC_00865	NC_007795.1	831924	832703	+	780	319	614	1954	1895	695	897
SAOUHSC_00866	NC_007795.1	832811	833695	+	885	608	1275	3280	2729	1582	1975
SAOUHSC_00867	NC_007795.1	833949	834059	+	111	22	2	13	4	1	1
SAOUHSC_00868	NC_007795.1	834107	834259	+	153	195	463	8281	2514	409	405
SAOUHSC_00869	NC_007795.1	834275	835732	+	1458	3254	8448	51551	34089	10545	11919
SAOUHSC_00870	NC_007795.1	835729	836943	+	1215	607	5431	14197	14121	5487	6873
SAOUHSC_00871	NC_007795.1	836961	837197	+	237	176	1623	5326	2957	1268	1622
SAOUHSC_00872	NC_007795.1	837194	838369	+	1176	997	8540	18802	17347	8994	11649
SAOUHSC_00873	NC_007795.1	838632	838874	-	243	942	4293	5146	5973	4221	6698
SAOUHSC_00874	NC_007795.1	838975	839298	+	324	49	834	435	419	538	1046
SAOUHSC_00875	NC_007795.1	839357	840421	-	1065	3139	6562	7659	8306	7981	10197
SAOUHSC_00876	NC_007795.1	840738	840974	+	237	479	577	2929	1875	891	1207
SAOUHSC_00877	NC_007795.1	840987	841346	+	360	765	850	2918	2808	1373	1695
SAOUHSC_00878	NC_007795.1	841800	843008	+	1209	6042	10035	25702	23937	12611	16266
SAOUHSC_00879	NC_007795.1	843139	844614	+	1476	450	901	3397	2387	1329	1786
SAOUHSC_00880	NC_007795.1	845025	846341	+	1317	1063	5096	6088	9553	6622	7557
SAOUHSC_00881	NC_007795.1	846360	846734	+	375	725	3019	4529	4357	3909	4581
SAOUHSC_00882	NC_007795.1	846790	847944	-	1155	62	3300	387	246	4068	7795
SAOUHSC_00883	NC_007795.1	848193	848549	-	357	432	1620	4328	3519	1558	2382
SAOUHSC_00884	NC_007795.1	848527	848820	-	294	716	496	1372	1366	659	772
SAOUHSC_00885	NC_007795.1	848820	849299	-	480	757	2281	8897	5199	2410	2821
SAOUHSC_00886	NC_007795.1	849301	850797	-	1497	2271	4897	15505	13092	6144	7070
SAOUHSC_00887	NC_007795.1	850790	851119	-	330	485	1123	4965	3278	1457	1676
SAOUHSC_00888	NC_007795.1	851131	851559	-	429	464	1156	4250	3582	1367	1641
SAOUHSC_00889	NC_007795.1	851552	853957	-	2406	3864	4977	26995	20749	6997	7828
SAOUHSC_00890	NC_007795.1	854088	854471	-	384	46	65	487	399	91	110
SAOUHSC_00891	NC_007795.1	854535	855128	+	594	2457	2473	4977	4843	3103	4256
SAOUHSC_00892	NC_007795.1	855577	855921	+	345	2076	3480	8379	6685	5084	5547
SAOUHSC_00893	NC_007795.1	856283	857410	+	1128	1615	551	5128	2973	984	1180
SAOUHSC_00894	NC_007795.1	857718	858908	+	1191	2600	2729	18446	14463	5504	4972
SAOUHSC_00895	NC_007795.1	859017	860261	+	1245	6981	10094	29338	22650	16023	16255
SAOUHSC_00896	NC_007795.1	860487	860678	+	192	824	922	711	703	1562	1715
SAOUHSC_00897	NC_007795.1	860764	861693	-	930	100	857	895	591	692	930
SAOUHSC_00898	NC_007795.1	861935	863314	-	1380	540	41599	7012	1086	28348	31369
SAOUHSC_00899	NC_007795.1	863304	864509	-	1206	1245	20737	6724	902	14312	16007
SAOUHSC_00900	NC_007795.1	864860	866191	+	1332	3026	5018	20567	20602	6487	8999
SAOUHSC_00901	NC_007795.1	866516	867091	+	576	380	1188	6754	3920	1260	1639
SAOUHSC_00902	NC_007795.1	867096	867620	+	525	1069	1597	5285	3446	1904	2071
SAOUHSC_00903	NC_007795.1	867744	868211	+	468	260	1598	3414	2636	2243	2588
SAOUHSC_00904	NC_007795.1	868371	871847	+	3477	835	3797	7001	5614	4602	5192
SAOUHSC_00905	NC_007795.1	871848	875501	+	3654	2258	9013	12237	10261	9751	11987
SAOUHSC_00906	NC_007795.1	875667	876569	+	903	7168	5457	24305	19092	7237	8897
SAOUHSC_00907	NC_007795.1	876898	877287	+	390	468	894	1441	1341	916	1354
SAOUHSC_00908	NC_007795.1	877458	878774	-	1317	4528	3178	12522	11111	5079	5709
SAOUHSC_00909	NC_007795.1	878826	879650	-	825	679	1211	3837	3508	1867	2134
SAOUHSC_00910	NC_007795.1	879806	880072	+	267	847	1737	6889	5410	2831	2650
SAOUHSC_00911	NC_007795.1	880619	882433	+	1815	36	1615	503	514	1437	2490
SAOUHSC_00912	NC_007795.1	882636	885245	+	2610	1666	231312	18078	56229	344638	352552
SAOUHSC_00913	NC_007795.1	885304	886173	-	870	1	47	51	50	34	68
SAOUHSC_00914	NC_007795.1	886283	887428	+	1146	3	567	37	46	829	580
SAOUHSC_00915	NC_007795.1	887412	888053	+	642	6	371	76	68	430	296
SAOUHSC_00916	NC_007795.1	888046	889164	+	1119	10	187	72	88	193	196
SAOUHSC_00917	NC_007795.1	889148	889663	+	516	18	154	169	134	254	184
SAOUHSC_00919	NC_007795.1	890665	890850	-	186	120	938	2645	3641	1212	1544
SAOUHSC_00920	NC_007795.1	891145	892086	+	942	3309	1513	7474	3990	1561	1892
SAOUHSC_00921	NC_007795.1	892098	893342	+	1245	15820	5670	26348	16782	6436	7972
SAOUHSC_00922	NC_007795.1	893397	893768	-	372	5	25	161	221	25	62
SAOUHSC_00923	NC_007795.1	894011	894937	+	927	450	341	4615	4978	385	462
SAOUHSC_00924	NC_007795.1	894937	896007	+	1071	1054	524	5314	4646	556	638
SAOUHSC_00925	NC_007795.1	896024	897106	+	1083	2951	1280	11101	7568	1252	1345
SAOUHSC_00926	NC_007795.1	897096	898037	+	942	2987	1690	12360	8220	1282	1691
SAOUHSC_00927	NC_007795.1	898056	899711	+	1656	6338	6029	29400	21648	4647	6822
SAOUHSC_00928	NC_007795.1	899923	901638	+	1716	104	264	672	434	249	478
SAOUHSC_00929	NC_007795.1	901689	902675	+	987	19	79	239	150	91	140
SAOUHSC_00930	NC_007795.1	902678	903658	+	981	50	89	225	131	100	173
SAOUHSC_00931	NC_007795.1	903651	904613	+	963	19	119	226	149	86	177
SAOUHSC_00932	NC_007795.1	904625	905506	+	882	121	346	465	339	322	559
SAOUHSC_00933	NC_007795.1	905548	906537	-	990	469	2894	5715	4625	2426	3544
SAOUHSC_00934	NC_007795.1	906832	907227	+	396	35035	270415	241366	194414	293025	359526
SAOUHSC_00935	NC_007795.1	907598	908317	+	720	3170	18119	37288	29800	28331	32170
SAOUHSC_00936	NC_007795.1	908438	909424	+	987	5	199	69	47	185	210
SAOUHSC_00937	NC_007795.1	909472	911280	+	1809	784	682	7837	5631	792	1178
SAOUHSC_00938	NC_007795.1	911740	912546	-	807	434	2042	4066	3351	2398	3193
SAOUHSC_00939	NC_007795.1	912569	912886	-	318	200	772	2687	2204	958	1308
SAOUHSC_00940	NC_007795.1	913038	913631	-	594	67	213	925	1183	324	436
SAOUHSC_00941	NC_007795.1	913817	914164	+	348	117	964	2907	2013	1147	1409
SAOUHSC_00942	NC_007795.1	914181	914816	+	636	935	2437	6492	4602	3191	3748
SAOUHSC_00943	NC_007795.1	914833	915642	+	810	1460	4209	7590	6751	5345	6418
SAOUHSC_00944	NC_007795.1	915639	916493	+	855	440	1427	3139	2209	1529	2004
SAOUHSC_00945	NC_007795.1	916514	917899	+	1386	1098	2529	5993	3682	2979	3252
SAOUHSC_00946	NC_007795.1	917909	919753	+	1845	1157	4428	8392	7096	4721	5702
SAOUHSC_00947	NC_007795.1	920031	920801	+	771	1532	7002	13091	13202	8263	10572
SAOUHSC_00948	NC_007795.1	920996	922081	-	1086	628	2719	11440	11474	3011	3689
SAOUHSC_00949	NC_007795.1	922423	923991	+	1569	2196	406	18811	16336	740	619
SAOUHSC_00950	NC_007795.1	924133	924891	+	759	244	509	2244	2210	603	696
SAOUHSC_00951	NC_007795.1	925085	925594	+	510	1045	6126	14629	13368	6730	9441
SAOUHSC_00952	NC_007795.1	925707	926915	-	1209	236	4155	2731	3124	4037	6141
SAOUHSC_00953	NC_007795.1	926875	928050	-	1176	582	4572	6362	5497	5062	6824
SAOUHSC_00954	NC_007795.1	928483	929964	+	1482	1581	3598	5843	4632	3724	4514
SAOUHSC_00955	NC_007795.1	929948	930208	+	261	175	864	1366	708	589	857
SAOUHSC_00956	NC_007795.1	930208	931770	+	1563	2085	8956	9369	7280	7528	10250
SAOUHSC_00957	NC_007795.1	932072	932875	+	804	3893	2189	6565	7915	3053	3447
SAOUHSC_00958	NC_007795.1	933094	935418	+	2325	251	1706	2883	2054	1683	2281
SAOUHSC_00959	NC_007795.1	935435	936793	+	1359	517	5565	5374	4331	5024	6794
SAOUHSC_00960	NC_007795.1	936932	938443	+	1512	683	1602	4544	4096	1518	2373
SAOUHSC_T00049	NC_007795.1	938623	938711	-	89	283	100	11	153	196	255
SAOUHSC_T0008	NC_007795.1	938714	938788	-	75	195	490	117	301	555	596
SAOUHSC_00961	NC_007795.1	938930	939460	-	531	49	16484	513	497	9295	15013
SAOUHSC_00962	NC_007795.1	939709	939927	+	219	12758	1528	60736	38248	2830	2649
SAOUHSC_00963	NC_007795.1	940008	940994	-	987	207	803	3143	1779	959	1323
SAOUHSC_00964	NC_007795.1	941193	941369	+	177	76	1199	2277	2069	1543	1723
SAOUHSC_00965	NC_007795.1	941384	941986	+	603	655	4790	5781	7406	4182	5855
SAOUHSC_00966	NC_007795.1	942257	942364	+	108	1461	953	588	1903	1668	2024
SAOUHSC_00967	NC_007795.1	942903	943004	+	102	0	2	9	2	0	2
SAOUHSC_00968	NC_007795.1	943330	945294	+	1965	116	218	872	835	184	273
SAOUHSC_00969	NC_007795.1	945297	945617	+	321	26	183	274	210	124	189
SAOUHSC_00970	NC_007795.1	945614	946255	+	642	48	358	282	358	323	510
SAOUHSC_00971	NC_007795.1	946343	946633	-	291	36	953	265	968	511	932
SAOUHSC_00972	NC_007795.1	946912	947199	+	288	21	74	350	365	74	105
SAOUHSC_00973	NC_007795.1	947205	948687	+	1483	156	1678	2345	2334	1534	2362
SAOUHSC_00975	NC_007795.1	948776	949132	-	357	96	468	3379	3908	491	726
SAOUHSC_00976	NC_007795.1	949716	950579	+	864	53	652	259	270	624	848
SAOUHSC_00977	NC_007795.1	950625	950756	-	132	196	253	2646	2165	443	452
SAOUHSC_00978	NC_007795.1	950820	951110	-	291	7	62	114	149	58	71
SAOUHSC_00979	NC_007795.1	951200	951751	+	552	60	119	636	592	176	259
SAOUHSC_00980	NC_007795.1	951802	952740	-	939	450	6476	4149	3777	4845	7777
SAOUHSC_00981	NC_007795.1	952891	952995	+	105	20	156	102	141	195	270
SAOUHSC_00982	NC_007795.1	953072	954283	+	1212	146	1576	1608	1391	1769	2539
SAOUHSC_00983	NC_007795.1	954270	955943	+	1674	2007	3855	8169	6354	5194	6943
SAOUHSC_00984	NC_007795.1	955930	956733	+	804	635	2941	4131	3536	3163	4646
SAOUHSC_00985	NC_007795.1	956726	957547	+	822	3483	6553	10974	11112	9000	11409
SAOUHSC_00986	NC_007795.1	957786	958115	-	330	44	1655	392	286	986	1900
SAOUHSC_00987	NC_007795.1	958153	959334	-	1182	113	5071	1007	906	2986	5404
SAOUHSC_00988	NC_007795.1	959416	960426	-	1011	165	3595	473	412	2003	3690
SAOUHSC_00989	NC_007795.1	960954	962108	-	1155	1344	1533	12598	8096	2081	2221
SAOUHSC_00991	NC_007795.1	962304	963314	-	1011	67	530	1130	1274	509	590
SAOUHSC_00992	NC_007795.1	963467	963886	+	420	16	1389	240	279	1007	1544
SAOUHSC_00993	NC_007795.1	963913	964023	+	111	2	277	39	58	213	320
SAOUHSC_00994	NC_007795.1	964093	967863	-	3771	17946	22319	58839	58567	22412	23416
SAOUHSC_00995	NC_007795.1	968091	968525	-	435	169	260	746	596	293	342
SAOUHSC_00996	NC_007795.1	968680	969150	-	471	545	9583	8778	7166	8189	13529
SAOUHSC_00997	NC_007795.1	969198	970415	-	1218	3209	18896	22764	15447	16663	25152
SAOUHSC_00998	NC_007795.1	970866	972059	+	1194	67	10955	1745	1861	7564	11510
SAOUHSC_00999	NC_007795.1	972596	972874	-	279	2265	6858	13916	18377	10611	11358
SAOUHSC_01000	NC_007795.1	972883	973488	-	606	10299	15944	38117	37937	22206	23655
SAOUHSC_01001	NC_007795.1	973478	975466	-	1989	53756	51428	141808	125485	68751	69547
SAOUHSC_01002	NC_007795.1	975466	976566	-	1101	17362	21835	81401	67890	30389	28836
SAOUHSC_01003	NC_007795.1	976868	976990	+	123	2	51	36	28	14	51
SAOUHSC_01005	NC_007795.1	977138	977455	-	318	716	16992	17051	9276	19014	22761
SAOUHSC_01007	NC_007795.1	978261	979121	-	861	1596	13091	14204	11355	13335	18726
SAOUHSC_01008	NC_007795.1	979385	979804	+	420	3054	1094	7000	6620	1766	1564
SAOUHSC_01009	NC_007795.1	979791	980915	+	1125	3722	3539	22924	13725	5260	4612
SAOUHSC_01010	NC_007795.1	980919	981623	+	705	1709	1041	6971	3857	1492	1376
SAOUHSC_01011	NC_007795.1	981623	981886	+	264	439	854	3424	2792	1094	1139
SAOUHSC_01012	NC_007795.1	981888	982559	+	672	2166	2567	12808	7169	3348	3346
SAOUHSC_01013	NC_007795.1	982552	984741	+	2190	14099	13953	40674	39333	16851	18758
SAOUHSC_01014	NC_007795.1	984720	986204	+	1485	8475	15489	42888	38708	16535	20134
SAOUHSC_01015	NC_007795.1	986197	987225	+	1029	11351	13899	39155	30805	14479	16834
SAOUHSC_01016	NC_007795.1	987228	987794	+	567	4398	9217	27887	18151	9262	11075
SAOUHSC_01017	NC_007795.1	987809	989287	+	1479	15160	26636	71543	48692	27326	32510
SAOUHSC_01018	NC_007795.1	989309	990556	+	1248	22202	38205	67466	59614	35091	48014
SAOUHSC_01019	NC_007795.1	990821	991627	-	807	66	2205	940	912	1417	2346
SAOUHSC_01021	NC_007795.1	991620	993020	-	1401	875	5088	4031	3733	4691	5639
SAOUHSC_01022	NC_007795.1	993035	993610	-	576	459	1274	2333	2171	1148	1423
SAOUHSC_01023	NC_007795.1	993974	994093	+	120	8	66	29	26	58	89
SAOUHSC_01024	NC_007795.1	994194	994328	-	135	91	697	4724	4789	1259	1380
SAOUHSC_01025	NC_007795.1	994480	995775	+	1296	5057	12786	30279	24676	14679	15618
SAOUHSC_01026	NC_007795.1	996200	997372	+	1173	494	800	3796	2370	972	1105
SAOUHSC_01027	NC_007795.1	997426	997968	+	543	5619	4760	14014	19142	6972	7412
SAOUHSC_01028	NC_007795.1	998122	998388	+	267	6959	6514	18599	23001	10384	10380
SAOUHSC_01029	NC_007795.1	998391	1000109	+	1719	31209	51600	125276	142133	80438	79782
SAOUHSC_01030	NC_007795.1	1000346	1000579	-	234	11	323	289	437	294	499
