# Program:featureCounts v1.4.6-p3; Command:"featureCounts" "-T" "1" "-F" "GTF" "-a" "genome.gtf" "-t" "gene" "-g" "gene_id" "-s" "1" "-o" "counts_matrix.txt" "SRR10379726_trimmed.sorted.bam" "SRR10379723_trimmed.sorted.bam" "SRR10379725_trimmed.sorted.bam" "SRR10379724_trimmed.sorted.bam" "SRR10379722_trimmed.sorted.bam" "SRR10379721_trimmed.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR10379726_trimmed.sorted.bam	SRR10379723_trimmed.sorted.bam	SRR10379725_trimmed.sorted.bam	SRR10379724_trimmed.sorted.bam	SRR10379722_trimmed.sorted.bam	SRR10379721_trimmed.sorted.bam
SAOUHSC_00803	NC_007795.1	785349	787721	+	2373	11343	62657	56244	49148	74358	71159
SAOUHSC_00804	NC_007795.1	787743	788207	+	465	3400	13432	14441	10718	15561	15606
SAOUHSC_00806	NC_007795.1	789529	789852	-	324	46	1309	533	330	730	1247
SAOUHSC_00807	NC_007795.1	789868	790014	-	147	51	636	243	205	489	860
SAOUHSC_00808	NC_007795.1	790206	790934	-	729	84	1813	933	852	1318	2130
SAOUHSC_00809	NC_007795.1	791370	791525	+	156	1	6	3	6	10	9
SAOUHSC_00810	NC_007795.1	791533	792054	+	522	133	146	900	494	205	171
SAOUHSC_00811	NC_007795.1	792193	792723	+	531	489	654	2936	1570	757	800
SAOUHSC_00812	NC_007795.1	792986	795769	+	2784	130583	73939	112155	122773	117855	115354
SAOUHSC_00816	NC_007795.1	797866	798888	+	1023	163	412	1530	1811	502	686
SAOUHSC_00817	NC_007795.1	799223	799693	+	471	257	222	858	951	360	438
SAOUHSC_00818	NC_007795.1	800034	800720	+	687	5	160	56	46	114	254
SAOUHSC_00819	NC_007795.1	801077	801277	+	201	14237	33079	61377	91446	38229	52905
SAOUHSC_00820	NC_007795.1	801773	801991	-	219	276	1331	2726	3057	1595	1790
SAOUHSC_00821	NC_007795.1	802053	802337	-	285	206	644	1629	1789	895	893
SAOUHSC_00822	NC_007795.1	802425	802994	-	570	312	221	1174	881	316	397
SAOUHSC_00823	NC_007795.1	803182	803370	-	189	225	909	1922	2273	728	953
SAOUHSC_00824	NC_007795.1	803399	803659	-	261	313	752	2725	2070	678	911
SAOUHSC_00825	NC_007795.1	804000	804203	+	204	41	705	401	440	687	909
SAOUHSC_00826	NC_007795.1	804200	804436	-	237	943	2817	14473	14950	4443	4192
SAOUHSC_00827	NC_007795.1	804682	805242	+	561	449	6416	1307	1550	5363	7094
SAOUHSC_00828	NC_007795.1	805315	805932	-	618	537	1351	5572	6099	1262	1682
SAOUHSC_00830	NC_007795.1	806087	806581	-	495	463	6814	6303	7139	6900	8423
SAOUHSC_00831	NC_007795.1	806980	807402	-	423	3523	1735	7502	6408	2842	2529
SAOUHSC_00832	NC_007795.1	807550	808266	+	717	35	464	565	485	501	679
SAOUHSC_00833	NC_007795.1	808349	808888	+	540	1387	5819	6504	4278	6863	8634
SAOUHSC_00834	NC_007795.1	809038	809358	-	321	837	741	2232	2714	1234	1651
SAOUHSC_00835	NC_007795.1	809502	809858	+	357	129	220	5463	3154	365	474
SAOUHSC_00836	NC_007795.1	810016	810396	+	381	1044	2594	16605	11955	3545	4234
SAOUHSC_00837	NC_007795.1	810460	810573	+	114	7	52	150	74	52	48
SAOUHSC_00838	NC_007795.1	810575	811453	+	879	112	1040	1139	1151	1478	1436
SAOUHSC_00839	NC_007795.1	811872	811985	+	114	54	122	144	144	178	196
SAOUHSC_00840	NC_007795.1	812195	812581	+	387	219	741	1378	1574	1052	1023
SAOUHSC_00841	NC_007795.1	812574	812870	+	297	157	501	1210	1064	609	544
SAOUHSC_00842	NC_007795.1	813120	814145	+	1026	11150	12966	54169	30740	10424	13354
SAOUHSC_00843	NC_007795.1	814138	814833	+	696	3873	6534	20438	10866	5613	7121
SAOUHSC_00844	NC_007795.1	814851	815672	+	822	3095	15723	37119	16652	11067	15439
SAOUHSC_00845	NC_007795.1	816026	816220	+	195	5855	36959	129951	122786	54929	69298
SAOUHSC_00846	NC_007795.1	816453	817304	-	852	81	976	360	469	799	975
SAOUHSC_00847	NC_007795.1	817632	818393	+	762	6105	42658	26397	26723	57016	55022
SAOUHSC_00848	NC_007795.1	818491	819798	+	1308	8529	79660	37153	44213	98829	105870
SAOUHSC_00849	NC_007795.1	819904	821154	+	1251	19328	89897	47200	45445	109744	117386
SAOUHSC_00850	NC_007795.1	821144	821608	+	465	7114	41101	21082	18440	49999	51867
SAOUHSC_00851	NC_007795.1	821759	823156	+	1398	9542	97875	61821	49858	113042	129589
SAOUHSC_00852	NC_007795.1	823343	823480	+	138	5	46	19	14	46	47
SAOUHSC_00853	NC_007795.1	823486	823800	-	315	17	79	180	295	52	81
SAOUHSC_00854	NC_007795.1	824165	825205	+	1041	1405	1163	6949	6025	1627	1784
SAOUHSC_00855	NC_007795.1	825219	826286	+	1068	2351	705	4028	3034	1033	1121
SAOUHSC_00857	NC_007795.1	826353	826451	+	99	47	39	81	46	50	41
SAOUHSC_00858	NC_007795.1	826499	827347	+	849	127	520	1716	1440	771	929
SAOUHSC_00859	NC_007795.1	827360	828187	+	828	232	389	1101	954	452	626
SAOUHSC_00860	NC_007795.1	828214	829533	+	1320	373	1100	3263	2648	1542	1929
SAOUHSC_00861	NC_007795.1	829617	830534	+	918	4082	7089	18960	17576	9689	10284
SAOUHSC_00862	NC_007795.1	830664	831047	+	384	140	465	1369	1353	643	718
SAOUHSC_00863	NC_007795.1	831126	831392	-	267	46	584	1010	878	690	908
SAOUHSC_00864	NC_007795.1	831490	831924	+	435	46	213	1070	899	297	309
SAOUHSC_00865	NC_007795.1	831924	832703	+	780	337	644	2031	1982	723	937
SAOUHSC_00866	NC_007795.1	832811	833695	+	885	644	1355	3465	2893	1659	2076
SAOUHSC_00867	NC_007795.1	833949	834059	+	111	22	2	13	5	1	1
SAOUHSC_00868	NC_007795.1	834107	834259	+	153	188	422	8187	2250	346	341
SAOUHSC_00869	NC_007795.1	834275	835732	+	1458	3362	8812	53922	35581	11018	12427
SAOUHSC_00870	NC_007795.1	835729	836943	+	1215	649	5674	14784	14780	5733	7162
SAOUHSC_00871	NC_007795.1	836961	837197	+	237	179	1668	5520	3087	1314	1686
SAOUHSC_00872	NC_007795.1	837194	838369	+	1176	1037	9021	19875	18377	9545	12351
SAOUHSC_00873	NC_007795.1	838632	838874	-	243	987	4478	5376	6250	4408	7027
SAOUHSC_00874	NC_007795.1	838975	839298	+	324	51	873	451	447	566	1106
SAOUHSC_00875	NC_007795.1	839357	840421	-	1065	3321	7054	8234	8832	8513	10925
SAOUHSC_00876	NC_007795.1	840738	840974	+	237	453	584	2975	1901	881	1212
SAOUHSC_00877	NC_007795.1	840987	841346	+	360	800	881	3091	2946	1438	1792
SAOUHSC_00878	NC_007795.1	841800	843008	+	1209	6330	10612	27267	25308	13285	17253
SAOUHSC_00879	NC_007795.1	843139	844614	+	1476	476	937	3564	2505	1401	1868
SAOUHSC_00880	NC_007795.1	845025	846341	+	1317	1061	5228	6258	9835	6764	7802
SAOUHSC_00881	NC_007795.1	846360	846734	+	375	765	3171	4747	4564	4074	4821
SAOUHSC_00882	NC_007795.1	846790	847944	-	1155	63	3453	408	258	4266	8202
SAOUHSC_00883	NC_007795.1	848193	848549	-	357	456	1692	4511	3706	1624	2481
SAOUHSC_00884	NC_007795.1	848527	848820	-	294	742	523	1437	1432	680	807
SAOUHSC_00885	NC_007795.1	848820	849299	-	480	807	2372	9268	5447	2493	2958
SAOUHSC_00886	NC_007795.1	849301	850797	-	1497	2384	5073	16119	13566	6363	7305
SAOUHSC_00887	NC_007795.1	850790	851119	-	330	505	1171	5208	3427	1526	1746
SAOUHSC_00888	NC_007795.1	851131	851559	-	429	499	1196	4458	3747	1423	1716
SAOUHSC_00889	NC_007795.1	851552	853957	-	2406	4061	5153	28281	21527	7238	8139
SAOUHSC_00890	NC_007795.1	854088	854471	-	384	49	70	516	418	96	117
SAOUHSC_00891	NC_007795.1	854535	855128	+	594	2586	2592	5236	5074	3277	4510
SAOUHSC_00892	NC_007795.1	855577	855921	+	345	2170	3658	8766	6979	5357	5835
SAOUHSC_00893	NC_007795.1	856283	857410	+	1128	1745	595	5501	3179	1056	1280
SAOUHSC_00894	NC_007795.1	857718	858908	+	1191	2737	2865	19464	15186	5724	5237
SAOUHSC_00895	NC_007795.1	859017	860261	+	1245	7489	10726	31436	24166	17023	17259
SAOUHSC_00896	NC_007795.1	860487	860678	+	192	908	1048	846	840	1786	1989
SAOUHSC_00897	NC_007795.1	860764	861693	-	930	105	901	939	630	723	974
SAOUHSC_00898	NC_007795.1	861935	863314	-	1380	569	43587	7383	1137	29731	32930
SAOUHSC_00899	NC_007795.1	863304	864509	-	1206	1307	21639	7070	940	14923	16616
SAOUHSC_00900	NC_007795.1	864860	866191	+	1332	3184	5227	21533	21540	6790	9456
SAOUHSC_00901	NC_007795.1	866516	867091	+	576	391	1223	7004	4024	1307	1682
SAOUHSC_00902	NC_007795.1	867096	867620	+	525	1123	1714	5678	3707	2024	2230
SAOUHSC_00903	NC_007795.1	867744	868211	+	468	268	1676	3564	2749	2347	2698
SAOUHSC_00904	NC_007795.1	868371	871847	+	3477	877	3929	7296	5849	4763	5414
SAOUHSC_00905	NC_007795.1	871848	875501	+	3654	2372	9408	12812	10734	10210	12558
SAOUHSC_00906	NC_007795.1	875667	876569	+	903	7518	5715	25542	20044	7571	9382
SAOUHSC_00907	NC_007795.1	876898	877287	+	390	488	928	1498	1394	959	1429
SAOUHSC_00908	NC_007795.1	877458	878774	-	1317	4773	3346	13178	11728	5327	5995
SAOUHSC_00909	NC_007795.1	878826	879650	-	825	700	1274	3999	3671	1939	2236
SAOUHSC_00910	NC_007795.1	879806	880072	+	267	914	1910	7443	5815	3081	2882
SAOUHSC_00911	NC_007795.1	880619	882433	+	1815	37	1686	524	533	1503	2602
SAOUHSC_00912	NC_007795.1	882636	885245	+	2610	1753	242582	18970	59105	361272	370583
SAOUHSC_00913	NC_007795.1	885304	886173	-	870	1	46	54	51	36	71
SAOUHSC_00914	NC_007795.1	886283	887428	+	1146	3	594	36	48	877	601
SAOUHSC_00915	NC_007795.1	887412	888053	+	642	7	385	82	72	447	307
SAOUHSC_00916	NC_007795.1	888046	889164	+	1119	10	191	73	93	205	200
SAOUHSC_00917	NC_007795.1	889148	889663	+	516	20	159	178	140	263	193
SAOUHSC_00919	NC_007795.1	890665	890850	-	186	122	984	2753	3807	1275	1612
SAOUHSC_00920	NC_007795.1	891145	892086	+	942	3215	1526	7644	4057	1589	1937
SAOUHSC_00921	NC_007795.1	892098	893342	+	1245	16662	5967	27708	17764	6759	8377
SAOUHSC_00922	NC_007795.1	893397	893768	-	372	6	27	168	230	25	63
SAOUHSC_00923	NC_007795.1	894011	894937	+	927	463	359	4801	5167	391	482
SAOUHSC_00924	NC_007795.1	894937	896007	+	1071	1098	547	5566	4829	579	678
SAOUHSC_00925	NC_007795.1	896024	897106	+	1083	3093	1342	11618	7920	1317	1410
SAOUHSC_00926	NC_007795.1	897096	898037	+	942	3037	1678	12463	8287	1269	1691
SAOUHSC_00927	NC_007795.1	898056	899711	+	1656	6599	6327	30735	22671	4862	7137
SAOUHSC_00928	NC_007795.1	899923	901638	+	1716	108	272	712	448	261	492
SAOUHSC_00929	NC_007795.1	901689	902675	+	987	19	87	253	155	99	147
SAOUHSC_00930	NC_007795.1	902678	903658	+	981	53	90	239	135	102	175
SAOUHSC_00931	NC_007795.1	903651	904613	+	963	20	125	237	151	86	188
SAOUHSC_00932	NC_007795.1	904625	905506	+	882	125	367	490	359	333	582
SAOUHSC_00933	NC_007795.1	905548	906537	-	990	533	3210	6377	5072	2652	3921
SAOUHSC_00934	NC_007795.1	906832	907227	+	396	36559	282991	252730	203503	306469	377053
SAOUHSC_00935	NC_007795.1	907598	908317	+	720	3337	19185	39584	31494	29778	34135
SAOUHSC_00936	NC_007795.1	908438	909424	+	987	6	202	73	52	194	222
SAOUHSC_00937	NC_007795.1	909472	911280	+	1809	822	703	8246	5900	826	1234
SAOUHSC_00938	NC_007795.1	911740	912546	-	807	466	2124	4255	3529	2488	3333
SAOUHSC_00939	NC_007795.1	912569	912886	-	318	193	747	2576	2160	919	1280
SAOUHSC_00940	NC_007795.1	913038	913631	-	594	71	226	956	1246	335	461
SAOUHSC_00941	NC_007795.1	913817	914164	+	348	121	976	2984	2071	1187	1447
SAOUHSC_00942	NC_007795.1	914181	914816	+	636	964	2515	6804	4797	3306	3877
SAOUHSC_00943	NC_007795.1	914833	915642	+	810	1531	4375	7921	7056	5595	6744
SAOUHSC_00944	NC_007795.1	915639	916493	+	855	464	1496	3274	2320	1612	2091
SAOUHSC_00945	NC_007795.1	916514	917899	+	1386	1147	2635	6252	3860	3074	3428
SAOUHSC_00946	NC_007795.1	917909	919753	+	1845	1208	4622	8783	7446	4939	6004
SAOUHSC_00947	NC_007795.1	920031	920801	+	771	1611	7315	13728	13874	8647	11071
SAOUHSC_00948	NC_007795.1	920996	922081	-	1086	665	2839	11991	12009	3146	3866
SAOUHSC_00949	NC_007795.1	922423	923991	+	1569	2313	425	19863	17230	783	654
SAOUHSC_00950	NC_007795.1	924133	924891	+	759	253	528	2349	2318	623	726
SAOUHSC_00951	NC_007795.1	925085	925594	+	510	1082	6395	15276	13970	7018	9897
SAOUHSC_00952	NC_007795.1	925707	926915	-	1209	253	4447	2927	3350	4356	6615
SAOUHSC_00953	NC_007795.1	926875	928050	-	1176	606	4810	6702	5786	5293	7184
SAOUHSC_00954	NC_007795.1	928483	929964	+	1482	1661	3755	6173	4789	3886	4702
SAOUHSC_00955	NC_007795.1	929948	930208	+	261	198	917	1430	749	623	893
SAOUHSC_00956	NC_007795.1	930208	931770	+	1563	2195	9366	9825	7628	7887	10746
SAOUHSC_00957	NC_007795.1	932072	932875	+	804	4106	2326	6949	8363	3252	3647
SAOUHSC_00958	NC_007795.1	933094	935418	+	2325	262	1796	2990	2120	1746	2376
SAOUHSC_00959	NC_007795.1	935435	936793	+	1359	538	5872	5661	4573	5291	7202
SAOUHSC_00960	NC_007795.1	936932	938443	+	1512	720	1673	4746	4285	1580	2495
SAOUHSC_T00049	NC_007795.1	938623	938711	-	89	302	107	11	163	213	274
SAOUHSC_T0008	NC_007795.1	938714	938788	-	75	70	260	42	103	232	292
SAOUHSC_00961	NC_007795.1	938930	939460	-	531	52	17175	539	524	9743	15701
SAOUHSC_00962	NC_007795.1	939709	939927	+	219	13464	1616	64017	40329	2979	2803
SAOUHSC_00963	NC_007795.1	940008	940994	-	987	218	839	3311	1870	1002	1381
SAOUHSC_00964	NC_007795.1	941193	941369	+	177	78	1227	2339	2131	1567	1765
SAOUHSC_00965	NC_007795.1	941384	941986	+	603	680	5006	6051	7747	4391	6111
SAOUHSC_00966	NC_007795.1	942257	942364	+	108	1522	988	616	1986	1746	2138
SAOUHSC_00967	NC_007795.1	942903	943004	+	102	1	2	9	2	0	2
SAOUHSC_00968	NC_007795.1	943330	945294	+	1965	119	234	917	882	193	290
SAOUHSC_00969	NC_007795.1	945297	945617	+	321	26	192	285	217	124	197
SAOUHSC_00970	NC_007795.1	945614	946255	+	642	49	380	295	379	342	532
SAOUHSC_00971	NC_007795.1	946343	946633	-	291	38	1001	279	1006	526	984
SAOUHSC_00972	NC_007795.1	946912	947199	+	288	21	79	361	380	76	110
SAOUHSC_00973	NC_007795.1	947205	948687	+	1483	162	1751	2450	2474	1612	2480
SAOUHSC_00975	NC_007795.1	948776	949132	-	357	98	482	3533	4082	508	746
SAOUHSC_00976	NC_007795.1	949716	950579	+	864	57	694	269	287	664	888
SAOUHSC_00977	NC_007795.1	950625	950756	-	132	210	276	2825	2328	487	498
SAOUHSC_00978	NC_007795.1	950820	951110	-	291	8	63	115	154	59	71
SAOUHSC_00979	NC_007795.1	951200	951751	+	552	66	127	673	620	185	279
SAOUHSC_00980	NC_007795.1	951802	952740	-	939	478	6792	4363	3962	5085	8171
SAOUHSC_00981	NC_007795.1	952891	952995	+	105	20	156	108	148	209	289
SAOUHSC_00982	NC_007795.1	953072	954283	+	1212	121	1561	1413	1325	1783	2545
SAOUHSC_00983	NC_007795.1	954270	955943	+	1674	2100	3991	8494	6646	5402	7229
SAOUHSC_00984	NC_007795.1	955930	956733	+	804	657	3040	4204	3667	3263	4862
SAOUHSC_00985	NC_007795.1	956726	957547	+	822	3668	6861	11436	11619	9419	11981
SAOUHSC_00986	NC_007795.1	957786	958115	-	330	50	1794	429	314	1078	2072
SAOUHSC_00987	NC_007795.1	958153	959334	-	1182	125	5300	1050	942	3141	5672
SAOUHSC_00988	NC_007795.1	959416	960426	-	1011	176	3798	497	427	2093	3915
SAOUHSC_00989	NC_007795.1	960954	962108	-	1155	1411	1618	13214	8507	2175	2336
SAOUHSC_00991	NC_007795.1	962304	963314	-	1011	73	548	1174	1328	533	622
SAOUHSC_00992	NC_007795.1	963467	963886	+	420	16	1434	255	292	1049	1617
SAOUHSC_00993	NC_007795.1	963913	964023	+	111	2	293	40	63	221	339
SAOUHSC_00994	NC_007795.1	964093	967863	-	3771	18883	23448	61983	61612	23483	24661
SAOUHSC_00995	NC_007795.1	968091	968525	-	435	184	268	798	628	303	361
SAOUHSC_00996	NC_007795.1	968680	969150	-	471	573	10014	9153	7494	8543	14119
SAOUHSC_00997	NC_007795.1	969198	970415	-	1218	3255	19566	23620	16047	17238	26089
SAOUHSC_00998	NC_007795.1	970866	972059	+	1194	72	11491	1815	1944	7908	12155
SAOUHSC_00999	NC_007795.1	972596	972874	-	279	2399	7185	14687	19355	11135	12019
SAOUHSC_01000	NC_007795.1	972883	973488	-	606	10810	16671	40118	39582	23203	24763
SAOUHSC_01001	NC_007795.1	973478	975466	-	1989	56456	53750	148701	131382	71852	72857
SAOUHSC_01002	NC_007795.1	975466	976566	-	1101	18285	22912	85387	71163	31802	30338
SAOUHSC_01003	NC_007795.1	976868	976990	+	123	3	53	37	28	15	56
SAOUHSC_01005	NC_007795.1	977138	977455	-	318	759	18071	18062	9826	20180	24241
SAOUHSC_01007	NC_007795.1	978261	979121	-	861	1713	13806	14941	11946	14004	19716
SAOUHSC_01008	NC_007795.1	979385	979804	+	420	3187	1144	7377	6977	1872	1662
SAOUHSC_01009	NC_007795.1	979791	980915	+	1125	3862	3664	23846	14253	5480	4790
SAOUHSC_01010	NC_007795.1	980919	981623	+	705	1797	1087	7304	4036	1558	1438
SAOUHSC_01011	NC_007795.1	981623	981886	+	264	459	881	3561	2912	1129	1199
SAOUHSC_01012	NC_007795.1	981888	982559	+	672	2254	2667	13383	7472	3488	3492
SAOUHSC_01013	NC_007795.1	982552	984741	+	2190	14853	14656	42478	41216	17622	19702
SAOUHSC_01014	NC_007795.1	984720	986204	+	1485	8934	16210	44974	40572	17335	21144
SAOUHSC_01015	NC_007795.1	986197	987225	+	1029	12009	14622	41186	32380	15235	17736
SAOUHSC_01016	NC_007795.1	987228	987794	+	567	4547	9629	29090	18912	9608	11552
SAOUHSC_01017	NC_007795.1	987809	989287	+	1479	15887	27911	75095	51081	28671	34131
SAOUHSC_01018	NC_007795.1	989309	990556	+	1248	23298	40076	70791	62557	36778	50439
SAOUHSC_01019	NC_007795.1	990821	991627	-	807	67	2324	1009	955	1484	2467
SAOUHSC_01021	NC_007795.1	991620	993020	-	1401	906	5269	4207	3886	4869	5900
SAOUHSC_01022	NC_007795.1	993035	993610	-	576	470	1318	2466	2260	1203	1494
SAOUHSC_01023	NC_007795.1	993974	994093	+	120	9	71	31	27	59	96
SAOUHSC_01024	NC_007795.1	994194	994328	-	135	98	742	5015	5100	1347	1460
SAOUHSC_01025	NC_007795.1	994480	995775	+	1296	5294	13296	31663	25781	15317	16339
SAOUHSC_01026	NC_007795.1	996200	997372	+	1173	512	830	3951	2503	1016	1140
SAOUHSC_01027	NC_007795.1	997426	997968	+	543	5883	5001	14662	20014	7250	7792
SAOUHSC_01028	NC_007795.1	998122	998388	+	267	7138	6842	19774	24064	10812	10824
SAOUHSC_01029	NC_007795.1	998391	1000109	+	1719	32748	54078	131528	149179	84256	83798
SAOUHSC_01030	NC_007795.1	1000346	1000579	-	234	11	340	304	455	302	536
SAOUHSC_01031	NC_007795.1	1000777	1002138	+	1362	1085	6136	5512	5191	7460	10081
SAOUHSC_01032	NC_007795.1	1002135	1003154	+	1020	294	4808	5054	4315	5845	7991
SAOUHSC_01034	NC_007795.1	1003287	1003949	+	663	2579	3979	8700	6107	5607	6586
SAOUHSC_A00992	NC_007795.1	1003967	1004122	+	156	385	900	1312	1163	1413	1407
SAOUHSC_01035	NC_007795.1	1004298	1005995	-	1698	3136	13383	30025	34006	17652	24739
SAOUHSC_01036	NC_007795.1	1005995	1006213	-	219	260	1175	4470	2955	1254	1809
SAOUHSC_01037	NC_007795.1	1006242	1006364	-	123	5	101	780	353	138	118
SAOUHSC_01038	NC_007795.1	1006694	1007245	-	552	290	1303	2062	2075	1409	2197
SAOUHSC_01039	NC_007795.1	1007610	1008236	+	627	260	2096	6293	5620	2158	3451
SAOUHSC_01040	NC_007795.1	1008407	1009519	+	1113	7496	25290	21597	33033	33823	36499
SAOUHSC_01041	NC_007795.1	1009523	1010500	+	978	12835	19250	15055	26371	24578	28659
SAOUHSC_01042	NC_007795.1	1010591	1011883	+	1293	18771	39517	34744	55737	52990	58926
SAOUHSC_01043	NC_007795.1	1011887	1013293	+	1407	13097	52206	36959	80877	65015	81577
SAOUHSC_01044	NC_007795.1	1013461	1013736	+	276	238	516	1302	1000	623	772
SAOUHSC_01045	NC_007795.1	1013880	1014419	+	540	87	1246	2165	1267	1422	1280
SAOUHSC_01046	NC_007795.1	1014432	1015526	+	1095	129	2319	3023	1717	2766	2384
SAOUHSC_01047	NC_007795.1	1015519	1016316	+	798	84	1128	1027	617	1117	1107
SAOUHSC_01048	NC_007795.1	1016322	1017131	+	810	108	2391	1813	1246	2360	2417
SAOUHSC_01049	NC_007795.1	1017131	1018204	+	1074	4232	5590	5880	4954	6173	6584
SAOUHSC_01050	NC_007795.1	1018278	1019297	+	1020	6478	30230	48009	32200	28766	38237
SAOUHSC_01051	NC_007795.1	1019580	1019999	+	420	606	654	5025	3629	856	1233
SAOUHSC_01053	NC_007795.1	1020081	1021433	-	1353	51	748	600	496	558	1004
SAOUHSC_01054	NC_007795.1	1021617	1022231	-	615	241	445	2060	1742	695	1123
SAOUHSC_01055	NC_007795.1	1022388	1023215	+	828	3410	12638	9202	8914	14844	19590
SAOUHSC_01055a	NC_007795.1	1023369	1023560	-	192	417	1519	3203	2701	1599	2017
SAOUHSC_01058	NC_007795.1	1023662	1025509	+	1848	2387	17383	11572	14279	14680	20880
SAOUHSC_01060	NC_007795.1	1025649	1025816	-	168	132	586	1218	1085	728	852
SAOUHSC_01061	NC_007795.1	1025818	1026300	-	483	240	1257	2626	2457	1267	1814
SAOUHSC_01062	NC_007795.1	1026441	1026716	+	276	347	1888	4892	6671	2278	2814
SAOUHSC_01063	NC_007795.1	1027030	1028256	+	1227	862	3252	7480	6183	3374	4660
SAOUHSC_01064	NC_007795.1	1028810	1032262	+	3453	13017	11930	51822	53745	14449	18249
SAOUHSC_01065	NC_007795.1	1032402	1033472	-	1071	1924	3618	8293	7385	4053	5346
SAOUHSC_01066	NC_007795.1	1033753	1034664	+	912	1815	2500	10703	9633	4384	3647
SAOUHSC_01067	NC_007795.1	1034689	1035150	+	462	434	2067	8445	6523	2782	2877
SAOUHSC_01068	NC_007795.1	1035362	1035565	+	204	2	6	16	8	5	11
SAOUHSC_01069	NC_007795.1	1035477	1036514	+	1038	682	2324	6385	5301	2925	3580
SAOUHSC_01070	NC_007795.1	1036530	1036964	+	435	401	1232	2571	2319	1499	1895
SAOUHSC_01071	NC_007795.1	1037027	1037953	-	927	668	794	3796	2306	1061	1426
SAOUHSC_01072	NC_007795.1	1038192	1038446	+	255	27	265	998	987	396	491
SAOUHSC_01073	NC_007795.1	1038449	1038838	-	390	29	114	329	399	150	199
SAOUHSC_01074	NC_007795.1	1038980	1039450	+	471	369	952	1642	1048	769	1229
SAOUHSC_01075	NC_007795.1	1039452	1039934	+	483	345	2007	2266	1838	1550	2602
SAOUHSC_01076	NC_007795.1	1039996	1041135	-	1140	54	195	493	451	243	349
SAOUHSC_01077	NC_007795.1	1041262	1041819	+	558	3104	44269	24970	25224	40226	48626
SAOUHSC_01078	NC_007795.1	1041899	1042073	+	175	1019	11142	8304	6556	7930	11807
SAOUHSC_01079	NC_007795.1	1042227	1044164	-	1938	72	744	405	355	725	1101
SAOUHSC_01081	NC_007795.1	1044368	1045420	-	1053	404	465	2895	1560	533	855
SAOUHSC_01082	NC_007795.1	1045629	1046312	+	684	35	119	381	323	165	194
SAOUHSC_01084	NC_007795.1	1046312	1047388	+	1077	16	259	500	342	256	389
SAOUHSC_01085	NC_007795.1	1047415	1048263	+	849	17	176	207	152	217	303
SAOUHSC_01086	NC_007795.1	1048276	1049052	+	777	10	69	115	68	74	103
SAOUHSC_01087	NC_007795.1	1048947	1049240	+	294	6	35	34	32	43	50
SAOUHSC_01088	NC_007795.1	1049302	1050036	+	735	13	98	100	76	81	139
SAOUHSC_01089	NC_007795.1	1050055	1050378	+	324	3	71	87	43	53	100
SAOUHSC_01090	NC_007795.1	1050415	1050522	+	108	0	1	0	1	2	6
SAOUHSC_01091	NC_007795.1	1050762	1051502	+	741	682	1625	4789	4521	1764	2298
SAOUHSC_01092	NC_007795.1	1051883	1052941	+	1059	420	589	1591	1404	820	878
SAOUHSC_01093	NC_007795.1	1052941	1055343	+	2403	1603	3393	10019	7918	3646	5050
SAOUHSC_01095	NC_007795.1	1055514	1056452	-	939	264	389	1055	963	496	677
SAOUHSC_01096	NC_007795.1	1056822	1057082	+	261	199	1061	2037	1645	1184	1453
SAOUHSC_01097	NC_007795.1	1057090	1057611	+	522	84	1644	2083	2129	1875	2540
SAOUHSC_01098	NC_007795.1	1057684	1059396	+	1713	332	2999	3945	4235	4234	5322
SAOUHSC_01099	NC_007795.1	1059406	1061754	+	2349	1510	6446	8835	8953	8261	10001
SAOUHSC_01100	NC_007795.1	1061927	1062241	+	315	1384	4145	13649	16060	7647	9452
SAOUHSC_01101	NC_007795.1	1062304	1062399	-	96	0	17	6	12	8	26
SAOUHSC_01102	NC_007795.1	1062565	1064346	+	1782	1662	3190	8580	6844	4627	4891
SAOUHSC_01103	NC_007795.1	1064670	1065284	+	615	1376	5834	12359	12760	8490	8290
SAOUHSC_01104	NC_007795.1	1065336	1067102	+	1767	20089	37311	57037	49911	52413	52090
SAOUHSC_01105	NC_007795.1	1067102	1067917	+	816	5641	27134	27497	30232	36062	38634
SAOUHSC_01106	NC_007795.1	1068153	1068953	+	801	1500	2352	7930	6411	3694	4042
SAOUHSC_01107	NC_007795.1	1068965	1069552	+	588	524	1813	4858	4317	2589	3036
SAOUHSC_01108	NC_007795.1	1069545	1070048	+	504	286	1947	5716	4645	3178	3443
SAOUHSC_01109	NC_007795.1	1070176	1070343	+	168	0	2	2	4	0	0
SAOUHSC_01110	NC_007795.1	1070537	1070866	+	330	247	7894	8985	21226	9870	14981
SAOUHSC_01111	NC_007795.1	1071183	1071275	-	93	0	3	1	2	0	1
SAOUHSC_01112	NC_007795.1	1071235	1071636	-	402	14	459	440	586	472	791
SAOUHSC_01113	NC_007795.1	1072308	1072814	+	507	40	1165	536	523	694	1119
SAOUHSC_01114	NC_007795.1	1073073	1073570	+	498	462	4285	4834	9158	5147	7270
SAOUHSC_01115	NC_007795.1	1073724	1074074	+	351	142	3026	3376	5891	3190	4946
SAOUHSC_01118	NC_007795.1	1074500	1074745	+	246	45	199	108	119	223	344
SAOUHSC_01119	NC_007795.1	1074896	1075081	-	186	57	619	853	1074	443	778
